AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202102,0200VDE05100,1,455859,3.00,104.34,79871,187,20210301083043
202102,0200VDE05103,1,449796,2.63,95.78,79215,709,20210301083043
202102,0200VDS00100,1,510214,3.32,85.75,78506,1550,20210301083043
202102,0200VDS00300,1,524434,3.58,95.30,79860,178,20210301083043
202102,0200VDS00500,1,498314,2.65,78.24,79891,167,20210301083043
202102,0200VDS00501,1,521628,3.08,90.80,79838,220,20210301083043
202102,0200VDS00507,1,521208,2.84,90.83,79850,208,20210301083043
202102,0200VDS00600,1,525656,2.54,97.63,79849,166,20210301083043
202102,0200VDS00800,1,505519,2.14,99.27,79694,362,20210301083043
202102,0200VDS01000,1,526263,3.72,96.32,79878,180,20210301083043
202102,0200VDS01200,1,512222,2.75,103.90,78905,1149,20210301083043
202102,0200VDS01300,1,423742,2.71,96.27,78936,887,20210301083043
202102,0200VDS01500,1,426798,2.95,102.20,79858,178,20210301083043
202102,0200VDS01700,1,415504,2.24,103.72,79870,188,20210301083043
202102,0200VDS01900,1,426802,2.80,105.77,79251,806,20210301083043
202102,0200VDS02100,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0200VDS02300,1,520848,2.02,101.60,78937,1119,20210301083043
202102,0200VDS02500,1,471124,1.78,109.73,79499,559,20210301083043
202102,0200VDS02700,1,471081,1.74,109.76,79859,199,20210301083043
202102,0200VDS02900,1,469190,1.77,105.91,79880,178,20210301083043
202102,0200VDS03100,1,473179,2.21,107.99,79818,239,20210301083043
202102,0200VDS03103,1,457586,1.81,107.35,79281,481,20210301083043
202102,0200VDS03105,1,456791,1.91,99.08,79577,185,20210301083043
202102,0200VDS03200,1,354552,1.63,107.89,79882,176,20210301083043
202102,0200VDS03300,1,458507,1.75,106.61,79886,172,20210301083043
202102,0200VDS03500,1,461886,1.73,105.47,79900,158,20210301083043
202102,0200VDS03700,1,460166,1.80,100.64,79904,154,20210301083043
202102,0200VDS03800,1,457602,1.78,107.78,79903,155,20210301083043
202102,0200VDS03803,1,459531,2.02,100.35,79918,140,20210301083043
202102,0200VDS03900,1,459443,2.02,97.64,79894,164,20210301083043
202102,0200VDS04100,1,459255,1.89,101.63,79887,171,20210301083043
202102,0200VDS04300,1,459116,1.87,102.01,79874,184,20210301083043
202102,0200VDS04500,1,460561,1.94,101.96,79636,422,20210301083043
202102,0200VDS04700,1,466426,3.24,100.94,78846,960,20210301083043
202102,0200VDS04900,1,465300,3.05,103.56,79522,287,20210301083043
202102,0200VDS05100,1,465995,3.11,102.16,79584,284,20210301083043
202102,0200VDS05104,1,464697,2.61,92.86,79261,777,20210301083043
202102,0201VDE00100,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDE00300,1,477560,3.15,106.51,79336,714,20210301083043
202102,0201VDE00400,1,530133,3.17,106.28,78592,977,20210301083043
202102,0201VDE00600,1,477313,3.21,105.26,79205,617,20210301083043
202102,0201VDE00700,1,476291,3.20,98.07,79319,732,20210301083043
202102,0201VDE00800,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDE01000,1,170361,1.70,98.11,79133,917,20210301083043
202102,0201VDE01200,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDE01300,1,172678,3.53,99.26,79793,259,20210301083043
202102,0201VDE01500,1,172607,0.35,97.22,79887,165,20210301083043
202102,0201VDE01700,1,82614,0.40,98.56,47419,145,20210301083043
202102,0201VDE01900,1,200282,0.36,90.22,79906,146,20210301083043
202102,0201VDE02100,1,204622,1.97,96.72,79970,82,20210301083043
202102,0201VDE02300,1,200052,0.35,85.20,79920,132,20210301083043
202102,0201VDE02400,1,199895,0.36,92.71,79935,117,20210301083043
202102,0201VDE02402,1,200966,1.81,89.23,79784,265,20210301083043
202102,0201VDE02406,1,200558,1.74,100.92,79946,105,20210301083043
202102,0201VDE02410,1,199667,1.71,95.69,79939,111,20210301083043
202102,0201VDE02600,1,201155,1.63,104.47,79927,124,20210301083043
202102,0201VDE02800,1,201505,1.92,99.56,79177,872,20210301083043
202102,0201VDE03000,1,252139,1.64,103.75,76959,1349,20210301083043
202102,0201VDE03200,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDE03300,1,197855,1.68,102.27,77736,930,20210301083043
202102,0201VDE03500,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDE03700,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDE03900,1,45506,1.37,118.41,41580,133,20210301083043
202102,0201VDE04000,1,181472,1.75,97.53,76463,1732,20210301083043
202102,0201VDE04200,1,187779,2.13,101.30,78763,999,20210301083043
202102,0201VDE04300,1,230340,1.66,101.64,74300,2934,20210301083043
202102,0201VDE04500,1,242843,1.83,98.13,78131,1282,20210301083043
202102,0201VDE04504,1,188279,1.61,104.81,78897,1149,20210301083043
202102,0201VDE04509,1,188762,1.57,94.32,79323,727,20210301083043
202102,0201VDE04700,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDS00100,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDS00300,1,442108,3.54,103.83,74180,1249,20210301083043
202102,0201VDS00400,1,343774,3.37,102.22,57562,2265,20210301083043
202102,0201VDS00600,1,328165,3.52,99.52,62524,1971,20210301083043
202102,0201VDS00700,1,329348,3.79,92.49,54935,961,20210301083043
202102,0201VDS00800,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDS01000,1,157906,1.53,106.33,79219,831,20210301083043
202102,0201VDS01200,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDS01300,1,161000,3.59,97.51,79803,248,20210301083043
202102,0201VDS01500,1,160579,0.34,93.58,79903,149,20210301083043
202102,0201VDS01700,1,112783,0.36,96.09,47461,103,20210301083043
202102,0201VDS01900,1,192277,0.35,92.98,79909,143,20210301083043
202102,0201VDS02100,1,194634,1.69,103.65,79970,82,20210301083043
202102,0201VDS02300,1,192116,0.36,97.57,79935,117,20210301083043
202102,0201VDS02400,1,157685,0.34,105.20,79966,86,20210301083043
202102,0201VDS02403,1,192704,1.61,105.66,79939,111,20210301083043
202102,0201VDS02408,1,193080,1.59,108.19,79946,105,20210301083043
202102,0201VDS02410,1,192423,1.63,104.40,79938,112,20210301083043
202102,0201VDS02600,1,193882,1.74,101.69,79913,120,20210301083043
202102,0201VDS02800,1,194377,2.14,99.57,79197,851,20210301083043
202102,0201VDS03000,1,243567,1.73,100.69,77607,1180,20210301083043
202102,0201VDS03200,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDS03300,1,193672,1.76,98.79,79258,792,20210301083043
202102,0201VDS03500,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDS03700,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0201VDS03900,1,95463,1.87,106.89,41523,193,20210301083043
202102,0201VDS04000,1,184149,1.52,105.83,79277,488,20210301083043
202102,0201VDS04200,1,183760,2.15,92.97,78875,888,20210301083043
202102,0201VDS04300,1,236549,1.57,99.42,77961,1401,20210301083043
202102,0201VDS04500,1,233096,1.92,93.46,77225,1836,20210301083043
202102,0201VDS04504,1,184825,1.63,91.99,79071,976,20210301083043
202102,0201VDS04509,1,182039,1.69,93.65,78299,1746,20210301083043
202102,0201VDS04700,1,-1,-1.00,-1.00,0,0,20210301083043
202102,0251VDE00200,1,426067,2.56,89.22,79498,605,20210301083043
202102,0251VDE00400,1,424989,2.52,100.29,79879,223,20210301083043
202102,0251VDE00600,1,425378,2.41,98.47,79871,230,20210301083043
202102,0251VDE00700,1,425831,2.67,106.68,79805,297,20210301083043
202102,0251VDE00900,1,423559,2.72,106.03,79838,267,20210301083043
