"SUM_YRMTH","VDS_CD","COCT_CD","TRFFCVLM","OCCPNCY","SPD_AVG","NMLT_CSCNT","REVISN_CSCNT","LAST_CHANGE_DAYHMINSEC"
"202112","0010VDE00100","1","1127113","1.87","83.67","87828","1452","20220101083040"
"202112","0010VDE00200","1","1122969","1.87","95.13","87784","1496","20220101083040"
"202112","0010VDE00300","1","1098432","1.85","88.99","87839","1441","20220101083040"
"202112","0010VDE00400","1","125061","1.46","84.04","10073","31","20220101083040"
"202112","0010VDE00500","1","850988","1.35","95.27","86193","1856","20220101083040"
"202112","0010VDE00600","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE00700","1","1090423","1.80","96.30","84958","2974","20220101083040"
"202112","0010VDE00800","1","1090729","3.78","96.46","87098","2139","20220101083040"
"202112","0010VDE00900","1","1157652","2.71","98.19","83065","6171","20220101083040"
"202112","0010VDE01000","1","1094433","1.89","99.20","87695","1585","20220101083040"
"202112","0010VDE01100","1","107791","1.54","95.13","10081","15","20220101083040"
"202112","0010VDE01200","1","61195","1.19","89.60","10064","40","20220101083040"
"202112","0010VDE01300","1","539861","1.21","90.89","87707","1573","20220101083040"
"202112","0010VDE01500","1","1458367","2.16","94.48","87851","1429","20220101083040"
"202112","0010VDE01600","1","171599","2.86","96.55","10046","58","20220101083040"
"202112","0010VDE01700","1","175388","2.35","93.71","9579","157","20220101083040"
"202112","0010VDE01800","1","1429252","1.84","90.76","87789","1491","20220101083040"
"202112","0010VDE01900","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE02000","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE02100","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE02200","1","1173473","1.95","93.10","87818","1462","20220101083040"
"202112","0010VDE02300","1","1171037","1.95","89.07","87924","1356","20220101083040"
"202112","0010VDE02400","1","1179510","1.96","101.79","87918","1362","20220101083040"
"202112","0010VDE02500","1","1395383","2.29","100.66","87060","1992","20220101083040"
"202112","0010VDE02600","1","32877","1.94","97.11","3897","3026","20220101083040"
"202112","0010VDE02700","1","1172695","1.95","98.27","87767","1513","20220101083040"
"202112","0010VDE02800","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE02850","1","1248501","1.96","98.16","85001","3756","20220101083040"
"202112","0010VDE02900","1","1174819","1.96","100.02","87584","1684","20220101083040"
"202112","0010VDE03000","1","1174726","1.97","97.43","87841","1436","20220101083040"
"202112","0010VDE03100","1","1180100","3.02","98.26","87984","1296","20220101083040"
"202112","0010VDE03200","1","1166003","1.95","90.54","87707","1500","20220101083040"
"202112","0010VDE03300","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE03400","1","125138","1.84","96.13","10051","53","20220101083040"
"202112","0010VDE03500","1","907679","1.58","99.39","87707","1573","20220101083040"
"202112","0010VDE03600","1","898746","1.57","103.00","87967","1313","20220101083040"
"202112","0010VDE03700","1","968094","1.68","100.18","87989","1291","20220101083040"
"202112","0010VDE03800","1","959690","2.49","89.08","87693","1587","20220101083040"
"202112","0010VDE04000","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE04100","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE04105","1","726268","3.34","97.90","86894","2386","20220101083040"
"202112","0010VDE04110","1","726176","3.23","101.35","87143","2137","20220101083040"
"202112","0010VDE04115","1","726089","3.29","98.70","87161","2119","20220101083040"
"202112","0010VDE04120","1","603387","2.76","100.80","87163","2117","20220101083040"
"202112","0010VDE04125","1","705559","3.28","92.62","87162","2114","20220101083040"
"202112","0010VDE04130","1","724381","3.45","91.81","87157","2123","20220101083040"
"202112","0010VDE04135","1","724292","3.28","94.09","87165","2115","20220101083040"
"202112","0010VDE04140","1","725046","3.35","94.43","87161","2119","20220101083040"
"202112","0010VDE04145","1","725147","3.40","90.86","87160","2120","20220101083040"
"202112","0010VDE04150","1","724502","3.45","92.33","87160","2120","20220101083040"
"202112","0010VDE04155","1","725131","3.40","93.75","87161","2119","20220101083040"
"202112","0010VDE04160","1","724963","3.49","92.14","87161","2119","20220101083040"
"202112","0010VDE04165","1","724252","3.93","90.10","87277","2003","20220101083040"
"202112","0010VDE04170","1","725628","3.33","95.06","87163","2117","20220101083040"
"202112","0010VDE04175","1","727353","3.16","99.11","87147","2133","20220101083040"
"202112","0010VDE04180","1","724068","3.41","90.68","86892","2388","20220101083040"
"202112","0010VDE04185","1","674077","3.06","99.38","86890","2389","20220101083040"
"202112","0010VDE04190","1","687253","2.91","104.72","87150","2130","20220101083040"
"202112","0010VDE04195","1","688229","2.84","107.72","87167","2113","20220101083040"
"202112","0010VDE04200","1","772868","2.93","103.51","87095","2177","20220101083040"
"202112","0010VDE04205","1","686436","3.05","98.49","87158","2122","20220101083040"
"202112","0010VDE04210","1","688237","3.08","100.06","87152","2128","20220101083040"
"202112","0010VDE04215","1","687632","2.94","105.69","87168","2112","20220101083040"
"202112","0010VDE04220","1","688364","2.97","104.73","87161","2119","20220101083040"
"202112","0010VDE04225","1","688584","3.08","102.49","87149","2131","20220101083040"
"202112","0010VDE04230","1","689260","3.23","96.57","86893","2387","20220101083040"
"202112","0010VDE04235","1","746982","3.63","90.86","87562","1718","20220101083040"
"202112","0010VDE04240","1","743391","3.41","96.32","87849","1431","20220101083040"
"202112","0010VDE04245","1","744114","3.38","99.02","87854","1426","20220101083040"
"202112","0010VDE04250","1","743802","3.30","99.81","87847","1433","20220101083040"
"202112","0010VDE04255","1","732264","3.64","97.14","87830","1446","20220101083040"
"202112","0010VDE04260","1","743787","3.41","97.10","87850","1430","20220101083040"
"202112","0010VDE04265","1","744358","3.47","95.62","87847","1433","20220101083040"
"202112","0010VDE04270","1","653086","3.10","98.81","87856","1424","20220101083040"
"202112","0010VDE04275","1","743272","3.40","97.65","87848","1432","20220101083040"
"202112","0010VDE04280","1","743955","3.38","100.65","87586","1694","20220101083040"
"202112","0010VDE04285","1","776968","3.48","100.15","86628","1741","20220101083040"
"202112","0010VDE04290","1","781181","3.55","96.58","87820","1460","20220101083040"
"202112","0010VDE04295","1","780690","3.61","92.95","87844","1436","20220101083040"
"202112","0010VDE04300","1","783275","3.76","90.54","87852","1423","20220101083040"
"202112","0010VDE04305","1","781184","3.35","102.16","87854","1426","20220101083040"
"202112","0010VDE04310","1","781664","3.40","101.51","87855","1425","20220101083040"
"202112","0010VDE04315","1","781855","3.53","98.82","87855","1425","20220101083040"
"202112","0010VDE04320","1","781409","3.35","101.95","87856","1424","20220101083040"
"202112","0010VDE04325","1","781996","3.42","100.33","87858","1422","20220101083040"
"202112","0010VDE04330","1","781851","3.50","103.29","87848","1432","20220101083040"
"202112","0010VDE04335","1","782886","3.17","89.63","87489","1714","20220101083040"
"202112","0010VDE04340","1","416908","2.10","103.22","87477","1803","20220101083040"
"202112","0010VDE04345","1","416254","2.07","105.41","87845","1435","20220101083040"
"202112","0010VDE04350","1","416871","2.14","102.14","87852","1428","20220101083040"
"202112","0010VDE04355","1","416396","2.09","104.11","87442","1759","20220101083040"
"202112","0010VDE04400","1","551838","2.74","91.72","87528","1752","20220101083040"
"202112","0010VDE04500","1","588147","2.78","98.19","87859","1421","20220101083040"
"202112","0010VDE04600","1","589211","2.75","101.70","87854","1418","20220101083040"
"202112","0010VDE04700","1","672104","2.74","101.06","86418","2611","20220101083040"
"202112","0010VDE04800","1","588577","2.76","99.66","87856","1424","20220101083040"
"202112","0010VDE04900","1","643377","2.75","99.81","86311","2738","20220101083040"
"202112","0010VDE05000","1","588429","2.69","103.12","87851","1429","20220101083040"
"202112","0010VDE05100","1","588927","2.72","103.75","87855","1425","20220101083040"
"202112","0010VDE05200","1","595367","2.78","101.46","87866","1414","20220101083040"
"202112","0010VDE05300","1","588784","2.74","101.51","87826","1454","20220101083040"
"202112","0010VDE05400","1","587760","2.86","94.50","87845","1435","20220101083040"
"202112","0010VDE05500","1","646853","3.38","97.30","87811","1467","20220101083040"
"202112","0010VDE05600","1","588427","2.82","98.51","87876","1404","20220101083040"
"202112","0010VDE05700","1","588685","2.68","104.17","87863","1417","20220101083040"
"202112","0010VDE05800","1","588699","2.82","99.64","87881","1399","20220101083040"
"202112","0010VDE05900","1","525644","2.47","103.03","87849","1431","20220101083040"
"202112","0010VDE06000","1","589072","2.84","98.59","87506","1774","20220101083040"
"202112","0010VDE06100","1","1038241","3.60","86.64","87596","1684","20220101083040"
"202112","0010VDE06200","1","1033403","3.46","91.97","87864","1416","20220101083040"
"202112","0010VDE06300","1","1033162","3.57","89.02","87873","1407","20220101083040"
"202112","0010VDE06400","1","1031588","3.52","91.78","87843","1437","20220101083040"
"202112","0010VDE06500","1","1041673","3.68","86.26","87659","1621","20220101083040"
"202112","0010VDE06600","1","1108048","3.60","89.81","87615","1663","20220101083040"
"202112","0010VDE06700","1","1033270","3.50","91.83","87839","1441","20220101083040"
"202112","0010VDE06800","1","1034286","3.51","90.91","87861","1419","20220101083040"
"202112","0010VDE06900","1","694330","2.65","100.11","87616","1664","20220101083040"
"202112","0010VDE07000","1","762945","2.68","97.97","87583","1697","20220101083040"
"202112","0010VDE07100","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE07200","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE07300","1","1786988","5.80","89.98","87708","1572","20220101083040"
"202112","0010VDE07400","1","1538572","4.74","102.16","87670","1607","20220101083040"
"202112","0010VDE07500","1","2080849","6.30","97.72","87765","1515","20220101083040"
"202112","0010VDE07600","1","2102819","6.68","93.81","87597","1662","20220101083040"
"202112","0010VDE07700","1","2092075","6.47","97.25","87764","1514","20220101083040"
"202112","0010VDE07800","1","1980924","6.67","94.26","87422","1744","20220101083040"
"202112","0010VDE07900","1","2097766","6.60","95.35","87779","1501","20220101083040"
"202112","0010VDE08000","1","2096566","6.62","94.21","87740","1539","20220101083040"
"202112","0010VDE08100","1","2098668","6.95","93.44","87650","1616","20220101083040"
"202112","0010VDE08101","1","215903","7.20","92.56","8374","0","20220101083040"
"202112","0010VDE08200","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE08300","1","638851","8.65","67.99","27101","114","20220101083040"
"202112","0010VDE08400","1","2242238","6.92","94.49","87624","1624","20220101083040"
"202112","0010VDE08500","1","2243784","7.35","92.39","87667","1551","20220101083040"
"202112","0010VDE08600","1","1600385","4.67","94.98","79925","7888","20220101083040"
"202112","0010VDE08700","1","1058898","3.90","97.66","80561","1588","20220101083040"
"202112","0010VDE08800","1","1444154","4.42","102.26","78958","2967","20220101083040"
"202112","0010VDE08900","1","1710620","5.00","105.13","87849","1428","20220101083040"
"202112","0010VDE09000","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE09100","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE09200","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE09300","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE09400","1","836267","4.84","103.33","43508","667","20220101083040"
"202112","0010VDE09500","1","1712076","4.97","104.16","87838","1440","20220101083040"
"202112","0010VDE09600","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE09700","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE09800","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE09900","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE10000","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE10100","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE10200","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE10300","1","1337817","3.96","107.39","87839","1438","20220101083040"
"202112","0010VDE10400","1","1452955","4.03","100.45","87634","1618","20220101083040"
"202112","0010VDE10500","1","1340403","4.16","92.83","87853","1424","20220101083040"
"202112","0010VDE10600","1","1338122","4.12","93.96","87852","1425","20220101083040"
"202112","0010VDE10700","1","1336826","1.73","95.42","87379","1447","20220101083040"
"202112","0010VDE10800","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE10900","1","1420402","2.42","93.80","87332","1476","20220101083040"
"202112","0010VDE11000","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE11100","1","1285612","3.17","91.76","87855","1425","20220101083040"
"202112","0010VDE11200","1","1338548","4.10","92.90","87860","1420","20220101083040"
"202112","0010VDE11300","1","1342215","4.29","88.86","87862","1418","20220101083040"
"202112","0010VDE11400","1","1171702","3.51","97.07","87832","1448","20220101083040"
"202112","0010VDE11500","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE11650","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE11700","1","1134015","3.53","105.40","87832","1448","20220101083040"
"202112","0010VDE11800","1","1144883","3.97","91.37","88505","775","20220101083040"
"202112","0010VDE11900","1","870402","3.01","106.09","87858","1422","20220101083040"
"202112","0010VDE12000","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE12100","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE12200","1","1022492","3.27","110.86","87832","1446","20220101083040"
"202112","0010VDE12300","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE12400","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE12500","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE12600","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE12700","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE12800","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE12900","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE13000","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE13100","1","630189","2.77","93.57","87816","1364","20220101083040"
"202112","0010VDE13200","1","715303","2.75","91.46","82790","5746","20220101083040"
"202112","0010VDE13300","1","633235","2.85","88.44","88427","851","20220101083040"
"202112","0010VDE13400","1","679356","2.69","92.76","75121","9844","20220101083040"
"202112","0010VDE13500","1","639042","2.70","95.87","86582","2539","20220101083040"
"202112","0010VDE13600","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE13650","1","0","0.00","0.00","63809","23018","20220101083040"
"202112","0010VDE13651","1","-1","-1.00","-1.00","31580","34981","20220101083040"
"202112","0010VDE13700","1","483997","2.50","96.31","87807","1461","20220101083040"
"202112","0010VDE13800","1","392248","2.20","92.98","71163","2051","20220101083040"
"202112","0010VDE13900","1","246","2.24","94.70","20","22","20220101083040"
"202112","0010VDE14100","1","409899","2.17","92.63","55058","13160","20220101083040"
"202112","0010VDE14200","1","310631","2.10","102.26","35412","23495","20220101083040"
"202112","0010VDE14300","1","416711","2.14","92.78","70247","2694","20220101083040"
"202112","0010VDE14400","1","433372","2.31","92.20","59993","9295","20220101083040"
"202112","0010VDE14500","1","513024","2.58","90.44","87883","1395","20220101083040"
"202112","0010VDE14600","1","483006","2.41","94.89","87532","1645","20220101083040"
"202112","0010VDE14700","1","472756","2.83","89.11","87694","1496","20220101083040"
"202112","0010VDE14800","1","486213","2.19","95.88","86925","2259","20220101083040"
"202112","0010VDE14900","1","424590","2.44","91.75","58320","17181","20220101083040"
"202112","0010VDE15000","1","429690","2.20","96.60","62345","8579","20220101083040"
"202112","0010VDE15100","1","483392","2.35","95.63","87932","1346","20220101083040"
"202112","0010VDE15200","1","388355","2.36","95.94","72420","908","20220101083040"
"202112","0010VDE15300","1","506755","2.36","93.74","86847","2136","20220101083040"
"202112","0010VDE15400","1","486377","2.39","92.14","87625","1412","20220101083040"
"202112","0010VDE15500","1","484358","3.10","90.01","87520","1744","20220101083040"
"202112","0010VDE15600","1","153560","2.51","89.22","27606","916","20220101083040"
"202112","0010VDE15700","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE15800","1","423595","2.47","92.33","88953","327","20220101083040"
"202112","0010VDE15900","1","542736","1.64","74.90","88841","434","20220101083040"
"202112","0010VDE16000","1","485291","2.46","92.04","89257","23","20220101083040"
"202112","0010VDE16100","1","488537","2.78","94.28","89253","27","20220101083040"
"202112","0010VDE16200","1","499427","2.66","96.29","89246","34","20220101083040"
"202112","0010VDE16300","1","475249","2.09","94.10","89230","50","20220101083040"
"202112","0010VDE16400","1","489936","1.61","99.03","89245","35","20220101083040"
"202112","0010VDE16500","1","482577","2.23","97.85","89252","28","20220101083040"
"202112","0010VDE16600","1","529886","2.33","85.13","89209","71","20220101083040"
"202112","0010VDE16700","1","470590","2.43","92.75","88731","549","20220101083040"
"202112","0010VDE16800","1","421244","2.25","95.47","46155","33491","20220101083040"
"202112","0010VDE16900","1","485879","2.25","95.67","89116","163","20220101083040"
"202112","0010VDE17000","1","478109","1.80","99.56","89131","149","20220101083040"
"202112","0010VDE17100","1","482500","2.31","93.74","89260","20","20220101083040"
"202112","0010VDE17200","1","481538","2.75","89.34","89252","28","20220101083040"
"202112","0010VDE17300","1","584320","2.73","98.13","89248","29","20220101083040"
"202112","0010VDE17400","1","481871","2.44","97.69","89247","33","20220101083040"
"202112","0010VDE17500","1","473524","2.46","94.13","89256","24","20220101083040"
"202112","0010VDE17600","1","480449","2.42","91.29","89246","34","20220101083040"
"202112","0010VDE17700","1","487336","2.80","87.67","88157","1118","20220101083040"
"202112","0010VDE17800","1","461747","2.73","92.28","84587","2002","20220101083040"
"202112","0010VDE17900","1","500897","1.92","86.74","89173","106","20220101083040"
"202112","0010VDE17951","1","514879","0.31","88.10","88492","785","20220101083040"
"202112","0010VDE17952","1","516345","0.32","91.15","88495","782","20220101083040"
"202112","0010VDE17953","1","516359","0.31","89.13","88406","792","20220101083040"
"202112","0010VDE17955","1","514163","0.30","87.74","88495","782","20220101083040"
"202112","0010VDE17956","1","521054","0.31","88.16","88412","789","20220101083040"
"202112","0010VDE17957","1","523754","0.33","90.99","88502","775","20220101083040"
"202112","0010VDE18540","1","512459","4.05","85.93","89219","60","20220101083040"
"202112","0010VDE18561","1","505974","3.58","89.43","89257","23","20220101083040"
"202112","0010VDE18562","1","505967","3.60","89.49","89258","22","20220101083040"
"202112","0010VDE18563","1","508288","3.46","91.12","89258","22","20220101083040"
"202112","0010VDE18564","1","511732","3.42","92.72","89258","22","20220101083040"
"202112","0010VDE18565","1","512134","3.47","92.67","89222","36","20220101083040"
"202112","0010VDE18566","1","512243","3.39","93.49","89108","123","20220101083040"
"202112","0010VDE18700","1","416345","3.59","101.53","72359","826","20220101083040"
"202112","0010VDE18800","1","515425","3.82","81.40","87575","1289","20220101083040"
"202112","0010VDE18900","1","521372","4.44","91.58","89239","41","20220101083040"
"202112","0010VDE19000","1","519709","4.59","86.74","89252","28","20220101083040"
"202112","0010VDE19100","1","634402","6.58","73.25","89248","32","20220101083040"
"202112","0010VDE19200","1","507649","4.73","75.24","88927","352","20220101083040"
"202112","0010VDE19800","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE19900","1","500710","2.79","98.11","89003","277","20220101083040"
"202112","0010VDE20000","1","824428","3.03","90.22","87095","1775","20220101083040"
"202112","0010VDE20100","1","773552","3.69","92.71","89215","65","20220101083040"
"202112","0010VDE20110","1","773302","3.63","94.79","74800","6468","20220101083040"
"202112","0010VDE20203","1","852603","3.40","97.44","86989","2053","20220101083040"
"202112","0010VDE20300","1","763544","3.51","96.84","89224","56","20220101083040"
"202112","0010VDE20400","1","763940","3.37","97.15","89056","224","20220101083040"
"202112","0010VDE20500","1","762791","3.26","93.47","89080","200","20220101083040"
"202112","0010VDE20600","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE20750","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE20780","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE20800","1","994685","5.20","96.93","89229","51","20220101083040"
"202112","0010VDE20900","1","298648","3.22","93.73","89251","29","20220101083040"
"202112","0010VDE21000","1","1174386","7.42","99.14","89232","48","20220101083040"
"202112","0010VDE21100","1","1118101","18.70","70.91","89240","40","20220101083040"
"202112","0010VDE21200","1","1134973","5.73","86.74","89253","27","20220101083040"
"202112","0010VDE21210","1","455206","9.43","78.03","88064","879","20220101083040"
"202112","0010VDE21310","1","92912","13.45","36.78","89156","124","20220101083040"
"202112","0010VDE21350","1","1325828","5.73","97.37","89261","19","20220101083040"
"202112","0010VDE21400","1","203766","4.27","86.44","89254","26","20220101083040"
"202112","0010VDE21500","1","677642","3.38","83.58","88780","58","20220101083040"
"202112","0010VDE21510","1","0","0.00","0.00","89234","44","20220101083040"
"202112","0010VDE21600","1","947498","8.16","76.61","89260","20","20220101083040"
"202112","0010VDE21610","1","0","0.00","0.00","89234","42","20220101083040"
"202112","0010VDE21700","1","1191494","5.07","86.20","89265","15","20220101083040"
"202112","0010VDE21800","1","797012","8.70","88.55","89204","76","20220101083040"
"202112","0010VDE21900","1","1496208","5.99","85.25","88012","46","20220101083040"
"202112","0010VDE22000","1","1792145","6.28","100.48","89247","33","20220101083040"
"202112","0010VDE22100","1","1616086","5.48","82.32","89257","22","20220101083040"
"202112","0010VDE22200","1","1577120","6.26","82.42","89253","27","20220101083040"
"202112","0010VDE22300","1","1474263","7.09","87.28","89255","25","20220101083040"
"202112","0010VDE22400","1","1811894","7.67","76.65","89253","27","20220101083040"
"202112","0010VDE22500","1","1394301","13.40","78.52","89261","19","20220101083040"
"202112","0010VDE22600","1","1403023","12.40","79.11","89230","46","20220101083040"
"202112","0010VDE22700","1","39","7.57","78.88","89255","23","20220101083040"
"202112","0010VDE22710","1","140948","20.80","27.59","75803","37","20220101083040"
"202112","0010VDE22720","1","123153","5.26","36.27","75794","46","20220101083040"
"202112","0010VDE22800","1","1775136","7.43","87.06","89252","28","20220101083040"
"202112","0010VDE22900","1","1550619","4.92","91.01","87809","60","20220101083040"
"202112","0010VDE23000","1","1564185","4.90","102.20","89241","39","20220101083040"
"202112","0010VDE23010","1","65459","1.76","92.09","75814","26","20220101083040"
"202112","0010VDE23020","1","118677","27.47","19.59","60195","29085","20220101083040"
"202112","0010VDE23100","1","1490488","6.46","87.05","89240","40","20220101083040"
"202112","0010VDE23300","1","1065162","4.17","95.50","89239","41","20220101083040"
"202112","0010VDE23400","1","1626279","5.69","90.71","89234","46","20220101083040"
"202112","0010VDE23500","1","1172706","6.03","97.84","89250","30","20220101083040"
"202112","0010VDE23600","1","1163024","5.48","94.39","89266","14","20220101083040"
"202112","0010VDE23610","1","-1","-1.00","-1.00","75631","159","20220101083040"
"202112","0010VDE23620","1","205036","7.33","54.13","75631","205","20220101083040"
"202112","0010VDE23700","1","1108597","10.04","89.60","89257","23","20220101083040"
"202112","0010VDE23800","1","1173469","5.58","87.98","89215","65","20220101083040"
"202112","0010VDE23900","1","854873","4.33","94.59","88805","64","20220101083040"
"202112","0010VDE24000","1","941717","6.12","96.62","89248","32","20220101083040"
"202112","0010VDE24100","1","952579","5.00","86.88","88753","64","20220101083040"
"202112","0010VDE24200","1","948220","13.79","79.02","88425","855","20220101083040"
"202112","0010VDE24300","1","1343234","6.48","97.98","89245","35","20220101083040"
"202112","0010VDE24400","1","1361558","7.61","75.34","89258","22","20220101083040"
"202112","0010VDE24500","1","1083216","5.13","93.69","89255","25","20220101083040"
"202112","0010VDE24600","1","1006496","5.52","89.97","89257","23","20220101083040"
"202112","0010VDE24700","1","1157413","6.90","88.24","88739","541","20220101083040"
"202112","0010VDE24800","1","846816","9.99","84.87","85572","3472","20220101083040"
"202112","0010VDE24900","1","1130626","21.95","86.47","89235","45","20220101083040"
"202112","0010VDE25000","1","1423899","5.27","118.95","89245","35","20220101083040"
"202112","0010VDE25100","1","1192053","6.14","100.37","89240","40","20220101083040"
"202112","0010VDE25200","1","1524523","7.11","92.99","89245","35","20220101083040"
"202112","0010VDE25300","1","843047","9.21","116.07","89248","32","20220101083040"
"202112","0010VDE25310","1","65385","3.58","65.50","75804","36","20220101083040"
"202112","0010VDE25320","1","92299","6.19","79.93","75412","426","20220101083040"
"202112","0010VDE25450","1","1472114","7.12","95.08","89258","22","20220101083040"
"202112","0010VDE25500","1","1342350","6.16","91.74","89253","27","20220101083040"
"202112","0010VDE25600","1","999440","21.49","72.54","89147","133","20220101083040"
"202112","0010VDE25610","1","-1","-1.00","-1.00","0","176","20220101083040"
"202112","0010VDE25700","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE25800","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE25810","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE25900","1","79683","16.93","79.80","89243","35","20220101083040"
"202112","0010VDE26000","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE26100","1","1466198","6.53","95.46","89226","54","20220101083040"
"202112","0010VDE26200","1","0","0.00","0.00","89253","25","20220101083040"
"202112","0010VDE26300","1","2203327","6.87","89.12","89239","41","20220101083040"
"202112","0010VDE26310","1","240638","6.42","56.87","75806","34","20220101083040"
"202112","0010VDE26311","1","470501","7.91","45.91","89245","35","20220101083040"
"202112","0010VDE26350","1","2301084","5.63","94.39","89244","36","20220101083040"
"202112","0010VDE26400","1","2176068","6.48","108.97","89242","38","20220101083040"
"202112","0010VDE26500","1","2417573","8.85","82.23","89251","29","20220101083040"
"202112","0010VDE26600","1","2492541","7.49","89.86","86742","171","20220101083040"
"202112","0010VDE26700","1","2442815","6.58","97.36","89134","146","20220101083040"
"202112","0010VDE26750","1","155071","2.21","95.90","89260","20","20220101083040"
"202112","0010VDE26800","1","2464395","13.15","94.55","89198","82","20220101083040"
"202112","0010VDE26900","1","2121416","14.94","87.66","88841","439","20220101083040"
"202112","0010VDE27000","1","2087746","6.99","87.24","89253","27","20220101083040"
"202112","0010VDE27100","1","1483724","16.27","86.56","89120","160","20220101083040"
"202112","0010VDE27150","1","2194767","9.31","103.57","89247","31","20220101083040"
"202112","0010VDE27200","1","2236208","7.91","111.21","89254","26","20220101083040"
"202112","0010VDE27300","1","1213588","4.84","91.76","89250","30","20220101083040"
"202112","0010VDE27310","1","-1","-1.00","-1.00","74614","46","20220101083040"
"202112","0010VDE27320","1","-1","-1.00","-1.00","74614","46","20220101083040"
"202112","0010VDE27400","1","20","10.50","89.55","89259","19","20220101083040"
"202112","0010VDE27500","1","1139096","8.05","89.93","89077","202","20220101083040"
"202112","0010VDE27600","1","-1","-1.00","-1.00","0","0","20220101083040"
"202112","0010VDE27610","1","262799","3.39","80.52","89116","42","20220101083040"
"202112","0010VDE27700","1","1954512","6.68","88.25","89133","59","20220101083040"
"202112","0010VDE27710","1","178133","5.14","63.99","75690","49","20220101083040"
"202112","0010VDE27720","1","574308","11.32","54.59","88936","243","20220101083040"
"202112","0010VDE27800","1","2212646","10.70","81.05","89133","59","20220101083040"
"202112","0010VDE27900","1","2535214","9.30","100.27","89125","67","20220101083040"
"202112","0010VDE28000","1","1888103","9.08","94.55","89105","72","20220101083040"
"202112","0010VDE28200","1","2566805","15.20","91.45","89106","71","20220101083040"
"202112","0010VDE28300","1","2524440","10.63","96.97","89107","70","20220101083040"
"202112","0010VDE28400","1","2602264","11.65","90.74","89108","68","20220101083040"
"202112","0010VDE28500","1","2342683","11.76","95.31","89136","56","20220101083040"
"202112","0010VDE28600","1","2710260","16.28","94.17","89141","51","20220101083040"
"202112","0010VDE28700","1","2575666","16.75","77.31","89138","54","20220101083040"
"202112","0010VDE28800","1","1398400","9.25","82.84","89148","44","20220101083040"
"202112","0010VDE28900","1","1862507","18.23","80.86","89111","65","20220101083040"
"202112","0010VDE29000","1","2286438","14.75","85.07","89137","55","20220101083040"
"202112","0010VDE29010","1","421389","13.32","36.85","88310","378","20220101083040"
