AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202105,1102VDS01300,1,443949,1.15,86.23,85966,0,20210601083039
202105,1102VDS01400,1,595397,1.60,90.55,75909,0,20210601083039
202105,1102VDS01500,1,687383,1.59,93.21,86572,0,20210601083039
202105,1102VDS01600,1,674573,1.57,93.73,86656,0,20210601083039
202105,1102VDS01700,1,654262,1.56,89.90,83986,0,20210601083039
202105,1102VDS01800,1,617778,1.67,90.58,79581,0,20210601083039
202105,1102VDS01900,1,216640,1.10,91.39,70649,0,20210601083039
202105,1102VDS02000,1,68356,0.94,90.43,54639,0,20210601083039
202105,1102VDS02100,1,53857,1.52,64.47,78136,0,20210601083039
202105,1102VDS02200,1,66935,1.19,79.16,53846,0,20210601083039
202105,1103VDE00100,1,262559,1.23,101.12,54072,0,20210601083039
202105,1103VDE00200,1,401767,1.29,102.85,86516,0,20210601083039
202105,1103VDS00100,1,249962,1.66,98.02,54073,0,20210601083039
202105,1103VDS00200,1,185256,0.93,102.73,86572,0,20210601083039
202105,1200VDE00100,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE00200,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE00300,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE00400,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE00500,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE00600,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE00700,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE00800,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE00900,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE01000,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE01100,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE01200,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE01300,1,2887919,11.68,76.69,89271,9,20210601083039
202105,1200VDE01400,1,2007953,8.40,88.19,89173,107,20210601083039
202105,1200VDE01500,1,2379791,7.45,85.66,89271,9,20210601083039
202105,1200VDE01600,1,2230497,7.50,89.11,88430,21,20210601083039
202105,1200VDE01650,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE01700,1,1800908,6.74,86.74,88417,31,20210601083039
202105,1200VDE01800,1,1379897,5.81,90.36,89276,4,20210601083039
202105,1200VDE01900,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDE02000,1,2595166,14.77,80.34,89261,19,20210601083039
202105,1200VDE02100,1,2145023,22.29,71.93,89274,6,20210601083039
202105,1200VDS00100,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS00200,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS00300,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS00400,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS00500,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS00600,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS00700,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS00800,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS00900,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS01000,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS01100,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS01200,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS01300,1,2744756,11.97,73.32,89273,7,20210601083039
202105,1200VDS01400,1,2025689,9.81,78.74,89189,91,20210601083039
202105,1200VDS01500,1,2341745,10.43,73.13,89274,6,20210601083039
202105,1200VDS01600,1,2456488,11.90,77.37,88434,17,20210601083039
202105,1200VDS01660,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS01700,1,2800021,12.07,72.84,88422,26,20210601083039
202105,1200VDS01800,1,853341,6.17,67.75,89276,3,20210601083039
202105,1200VDS01900,1,-1,-1.00,-1.00,0,0,20210601083039
202105,1200VDS02000,1,2791172,8.12,94.80,89269,11,20210601083039
202105,1200VDS02100,1,2909162,8.50,87.57,89273,7,20210601083039
202105,1201VDE00010,1,469190,2.87,70.55,89192,0,20210601083039
202105,1201VDE00020,1,481062,1.11,95.51,89166,0,20210601083039
202105,1201VDE00030,1,477980,3.04,84.05,89151,0,20210601083039
202105,1201VDE00040,1,481946,3.17,81.59,89165,0,20210601083039
202105,1201VDE00050,1,482081,1.39,77.75,89190,0,20210601083039
202105,1201VDE00060,1,481998,3.42,75.61,89192,0,20210601083039
202105,1201VDE00070,1,481956,3.68,70.85,89193,0,20210601083039
202105,1201VDE00080,1,220162,1.59,66.47,89194,0,20210601083039
202105,1201VDE00090,1,262163,0.93,71.33,89194,0,20210601083039
202105,1201VDS00010,1,601161,3.19,59.18,89192,0,20210601083039
202105,1201VDS00020,1,600772,3.07,70.33,89186,0,20210601083039
202105,1201VDS00030,1,600672,6.01,74.19,89179,0,20210601083039
202105,1201VDS00040,1,600794,2.31,75.80,89180,0,20210601083039
202105,1201VDS00050,1,600901,1.88,79.29,89181,0,20210601083039
202105,1201VDS00060,1,600737,3.66,84.21,89189,0,20210601083039
202105,1201VDS00070,1,190806,0.82,75.21,89194,0,20210601083039
202105,1201VDS00080,1,408906,1.94,64.35,89194,0,20210601083039
202105,1201VDS00090,1,190232,1.77,73.20,89194,0,20210601083039
202105,1300VDE00010,1,492963,1.84,97.19,47658,0,20210601083039
202105,1300VDE00020,1,267618,1.33,101.35,34432,0,20210601083039
202105,1300VDE00060,1,346176,1.56,104.81,47834,0,20210601083039
202105,1300VDE00080,1,660464,1.92,104.17,55803,0,20210601083039
202105,1300VDE00090,1,671154,2.03,103.67,54734,0,20210601083039
202105,1300VDE00100,1,1005504,2.61,104.11,66623,0,20210601083039
202105,1300VDE00120,1,988335,2.98,87.33,64353,0,20210601083039
202105,1300VDE00130,1,444927,1.74,94.17,43884,0,20210601083039
202105,1300VDE00140,1,389676,1.70,92.93,40287,0,20210601083039
202105,1300VDE00160,1,449124,1.54,99.27,47368,0,20210601083039
202105,1300VDE00190,1,431118,1.47,93.56,45724,0,20210601083039
202105,1300VDE00210,1,1000495,2.56,103.28,68978,0,20210601083039
202105,1300VDE00230,1,1016792,2.87,106.26,69362,0,20210601083039
202105,1300VDE00250,1,1016523,2.37,104.29,69302,0,20210601083039
202105,1300VDE00270,1,1001036,2.62,101.59,68648,0,20210601083039
202105,1300VDE00300,1,694417,2.52,92.80,66037,0,20210601083039
202105,1300VDE00320,1,687302,2.40,102.39,65848,0,20210601083039
202105,1300VDE00340,1,581231,2.43,89.71,60907,0,20210601083039
202105,1300VDE00350,1,578544,2.28,97.26,60469,0,20210601083039
202105,1300VDS00010,1,459423,1.68,99.89,47892,0,20210601083039
202105,1300VDS00020,1,276836,1.29,103.14,36191,0,20210601083039
202105,1300VDS00050,1,409123,1.43,103.66,47291,0,20210601083039
202105,1300VDS00070,1,687917,2.00,104.70,57981,0,20210601083039
202105,1300VDS00080,1,680709,1.98,101.88,58530,0,20210601083039
202105,1300VDS00100,1,1022441,2.76,102.53,66415,0,20210601083039
202105,1300VDS00120,1,1010157,2.75,95.67,67426,0,20210601083039
202105,1300VDS00130,1,412680,1.83,92.13,56149,0,20210601083039
202105,1300VDS00140,1,397727,1.71,88.93,43095,0,20210601083039
202105,1300VDS00170,1,458809,1.44,107.71,50093,0,20210601083039
202105,1300VDS00190,1,440152,1.49,91.97,46411,0,20210601083039
202105,1300VDS00210,1,921935,2.99,99.55,66223,0,20210601083039
202105,1300VDS00230,1,931935,2.70,103.34,68486,0,20210601083039
202105,1300VDS00250,1,931954,2.19,103.79,68329,0,20210601083039
202105,1300VDS00260,1,924191,2.61,93.27,67405,0,20210601083039
202105,1300VDS00290,1,584309,2.18,100.14,64275,0,20210601083039
202105,1300VDS00310,1,583981,2.22,98.40,64580,0,20210601083039
202105,1300VDS00330,1,488709,1.93,101.82,58312,0,20210601083039
202105,1300VDS00340,1,482807,1.99,97.42,57140,0,20210601083039
202105,1510VDE00100,1,58523,2.20,66.76,88149,1125,20210601083039
202105,1510VDE00300,1,321011,1.92,104.87,88328,952,20210601083039
202105,1510VDE00400,1,234251,1.88,103.31,88964,316,20210601083039
202105,1510VDE00600,1,314518,1.64,111.34,88935,345,20210601083039
202105,1510VDE00700,1,313435,1.84,109.47,89019,261,20210601083039
202105,1510VDE00900,1,379262,1.76,110.10,88974,293,20210601083039
202105,1510VDE01100,1,319148,1.73,109.86,88970,306,20210601083039
202105,1510VDE01300,1,319246,1.78,107.10,89202,78,20210601083039
202105,1510VDE01400,1,316647,1.86,108.82,89261,19,20210601083039
202105,1510VDE01600,1,314827,1.76,111.47,89268,12,20210601083039
202105,1510VDE01700,1,315364,1.62,114.29,89270,10,20210601083039
202105,1510VDE01900,1,313245,1.68,105.33,89169,111,20210601083039
202105,1510VDE02000,1,309247,1.80,106.60,86203,2359,20210601083039
202105,1510VDE02200,1,316069,1.72,110.04,87900,1380,20210601083039
202105,1510VDE02300,1,346859,1.83,106.93,89226,54,20210601083039
202105,1510VDE02600,1,342557,1.88,109.37,89273,7,20210601083039
