"SUM_YRMTH","VDS_CD","COCT_CD","TRFFCVLM","OCCPNCY","SPD_AVG","NMLT_CSCNT","REVISN_CSCNT","LAST_CHANGE_DAYHMINSEC"
"202202","0170VDS00310","1","643490","3.38","99.70","79193","0","20220301083036"
"202202","0170VDS00320","1","646927","3.52","95.41","79349","0","20220301083036"
"202202","0171VDE00100","1","565713","2.33","92.42","79521","0","20220301083036"
"202202","0171VDE00200","1","558982","2.53","84.98","79503","0","20220301083036"
"202202","0171VDS00100","1","551231","2.47","90.31","79521","0","20220301083036"
"202202","0171VDS00200","1","514153","2.63","78.51","79503","0","20220301083036"
"202202","0172VDE00100","1","74904","0.43","91.14","80640","0","20220301083036"
"202202","0172VDE00200","1","29555","0.54","102.09","80640","0","20220301083036"
"202202","0172VDE00300","1","0","0.00","0.00","80640","0","20220301083036"
"202202","0172VDE00400","1","698400","0.43","84.11","80640","0","20220301083036"
"202202","0172VDE00500","1","507370","3.13","102.01","80640","0","20220301083036"
"202202","0172VDE00600","1","707554","0.44","86.49","80640","0","20220301083036"
"202202","0172VDE00700","1","428205","0.42","81.10","80640","0","20220301083036"
"202202","0172VDE00800","1","0","0.00","0.00","80640","0","20220301083036"
"202202","0172VDE00900","1","0","0.00","0.00","80640","0","20220301083036"
"202202","0172VDE01000","1","1008865","0.42","83.87","80640","0","20220301083036"
"202202","0172VDE01100","1","860291","0.46","87.55","80640","0","20220301083036"
"202202","0172VDE01200","1","901163","0.43","85.72","80640","0","20220301083036"
"202202","0172VDE01300","1","901130","0.44","89.03","80640","0","20220301083036"
"202202","0172VDE01400","1","909858","4.04","98.47","80640","0","20220301083036"
"202202","0172VDE01500","1","900417","0.44","87.61","80640","0","20220301083036"
"202202","0172VDE01600","1","587557","0.45","95.04","80640","0","20220301083036"
"202202","0172VDE01700","1","602551","0.45","95.86","80640","0","20220301083036"
"202202","0172VDE01800","1","604243","0.45","91.64","80640","0","20220301083036"
"202202","0172VDE01900","1","55819","3.05","90.71","80640","0","20220301083036"
"202202","0172VDE02000","1","304512","0.42","86.61","80640","0","20220301083036"
"202202","0172VDE02100","1","154811","0.54","103.25","80640","0","20220301083036"
"202202","0172VDE02200","1","153138","0.36","82.63","80640","0","20220301083036"
"202202","0172VDE02300","1","132788","0.54","106.14","80640","0","20220301083036"
"202202","0172VDE02400","1","0","0.00","0.00","80640","0","20220301083036"
"202202","0172VDE02500","1","109980","0.54","97.57","80640","0","20220301083036"
"202202","0172VDE02600","1","210496","0.46","97.69","80640","0","20220301083036"
"202202","0172VDE02700","1","102036","0.50","92.46","80640","0","20220301083036"
"202202","0172VDE02800","1","0","0.00","0.00","80640","0","20220301083036"
"202202","0172VDE02900","1","0","0.00","0.00","80640","0","20220301083036"
"202202","0172VDE03000","1","21337","0.38","81.60","80640","0","20220301083036"
"202202","0172VDE03100","1","99706","0.35","84.77","80640","0","20220301083036"
"202202","0172VDS00100","1","46634","0.41","90.24","80640","0","20220301083036"
"202202","0172VDS00200","1","0","0.00","0.00","80640","0","20220301083036"
"202202","0172VDS00300","1","0","0.00","0.00","80640","0","20220301083036"
"202202","0172VDS00400","1","674164","0.38","75.44","80640","0","20220301083036"
"202202","0172VDS00500","1","696350","3.47","91.65","80640","0","20220301083036"
"202202","0172VDS00600","1","635773","0.46","93.38","80640","0","20220301083036"
"202202","0172VDS00700","1","380850","0.49","87.22","80640","0","20220301083036"
"202202","0172VDS00800","1","481661","0.42","84.08","80640","0","20220301083036"
"202202","0172VDS00900","1","1030720","0.42","82.68","80640","0","20220301083036"
"202202","0172VDS01000","1","885243","0.45","88.18","80640","0","20220301083036"
"202202","0172VDS01100","1","926530","0.44","85.93","80640","0","20220301083036"
"202202","0172VDS01200","1","928392","0.42","83.64","80640","0","20220301083036"
"202202","0172VDS01300","1","911410","4.20","92.89","80640","0","20220301083036"
"202202","0172VDS01400","1","931046","0.38","81.82","80640","0","20220301083036"
"202202","0172VDS01500","1","557463","0.42","90.51","80640","0","20220301083036"
"202202","0172VDS01600","1","620971","0.43","87.82","80640","0","20220301083036"
"202202","0172VDS01700","1","625758","0.45","93.03","80640","0","20220301083036"
"202202","0172VDS01800","1","64313","3.14","102.13","80640","0","20220301083036"
"202202","0172VDS01900","1","146745","0.52","96.42","80640","0","20220301083036"
"202202","0172VDS02000","1","2","0.57","105.00","80640","0","20220301083036"
"202202","0172VDS02100","1","148166","0.54","103.91","80640","0","20220301083036"
"202202","0172VDS02200","1","296786","0.45","95.50","80640","0","20220301083036"
"202202","0172VDS02300","1","0","0.00","0.00","80640","0","20220301083036"
"202202","0172VDS02400","1","97403","0.55","104.51","80640","0","20220301083036"
"202202","0172VDS02500","1","209718","0.46","94.89","80640","0","20220301083036"
"202202","0172VDS02600","1","5677","0.41","81.16","80640","0","20220301083036"
"202202","0172VDS02700","1","140518","0.35","73.51","80640","0","20220301083036"
"202202","0172VDS02800","1","0","0.00","0.00","80640","0","20220301083036"
"202202","0172VDS02900","1","26770","0.35","78.65","80640","0","20220301083036"
"202202","0172VDS03000","1","93963","0.32","75.28","80640","0","20220301083036"
"202202","0173VDE00100","1","507046","0.39","83.67","80640","0","20220301083036"
"202202","0173VDE00200","1","446312","3.77","99.20","80640","0","20220301083036"
"202202","0173VDS00100","1","470733","0.35","80.50","80640","0","20220301083036"
"202202","0173VDS00200","1","506385","4.81","88.91","80640","0","20220301083036"
"202202","0200VDE00100","1","497354","3.31","87.64","79221","1253","20220301083036"
"202202","0200VDE00300","1","519328","3.51","95.78","80607","33","20220301083036"
"202202","0200VDE00500","1","516331","3.59","91.10","80625","15","20220301083036"
"202202","0200VDE00504","1","513621","2.76","100.10","80619","21","20220301083036"
"202202","0200VDE00507","1","512707","2.83","95.79","80622","18","20220301083036"
"202202","0200VDE00600","1","563620","2.85","95.50","80613","27","20220301083036"
"202202","0200VDE00800","1","501933","2.85","94.99","80607","33","20220301083036"
"202202","0200VDE01000","1","518762","3.14","106.78","80601","39","20220301083036"
"202202","0200VDE01200","1","487676","2.75","100.35","78690","1950","20220301083036"
"202202","0200VDE01300","1","399978","2.65","92.71","79391","1203","20220301083036"
"202202","0200VDE01500","1","407800","2.54","108.27","80575","44","20220301083036"
"202202","0200VDE01700","1","390037","2.24","98.07","80602","38","20220301083036"
"202202","0200VDE01900","1","408926","2.75","101.01","80024","593","20220301083036"
"202202","0200VDE02100","1","395428","2.23","102.94","80084","554","20220301083036"
"202202","0200VDE02300","1","510224","2.04","100.67","80292","348","20220301083036"
"202202","0200VDE02500","1","440812","1.70","107.53","80351","289","20220301083036"
"202202","0200VDE02700","1","439761","1.72","104.16","80620","20","20220301083036"
"202202","0200VDE02900","1","439782","1.70","105.70","80620","20","20220301083036"
"202202","0200VDE03100","1","427430","2.14","105.31","80619","21","20220301083036"
"202202","0200VDE03102","1","427317","1.77","101.56","80151","266","20220301083036"
"202202","0200VDE03105","1","427485","1.78","102.79","80354","63","20220301083036"
"202202","0200VDE03200","1","356501","1.68","101.05","80624","16","20220301083036"
"202202","0200VDE03300","1","427580","1.85","92.82","80627","13","20220301083036"
"202202","0200VDE03500","1","427798","1.81","93.16","80626","14","20220301083036"
"202202","0200VDE03700","1","421255","1.83","93.04","80626","14","20220301083036"
"202202","0200VDE03800","1","426961","1.91","95.08","80627","13","20220301083036"
"202202","0200VDE03853","1","428143","1.79","98.41","80626","14","20220301083036"
"202202","0200VDE03900","1","427085","1.75","99.42","80627","13","20220301083036"
"202202","0200VDE04100","1","427441","1.72","99.30","80624","16","20220301083036"
"202202","0200VDE04300","1","426747","1.81","98.68","80543","97","20220301083036"
"202202","0200VDE04500","1","429730","2.32","97.86","80225","415","20220301083036"
"202202","0200VDE04700","1","430191","2.91","102.83","79502","789","20220301083036"
"202202","0200VDE04900","1","432056","2.85","104.69","80604","36","20220301083036"
"202202","0200VDE05100","1","432187","3.16","92.94","80614","26","20220301083036"
"202202","0200VDE05103","1","428770","2.58","92.91","80130","509","20220301083036"
"202202","0200VDS00100","1","497257","3.18","87.69","79064","1413","20220301083036"
"202202","0200VDS00300","1","512068","3.46","96.21","80600","40","20220301083036"
"202202","0200VDS00500","1","479721","2.35","74.06","80622","18","20220301083036"
"202202","0200VDS00501","1","508346","2.99","90.94","80583","57","20220301083036"
"202202","0200VDS00507","1","508549","2.85","90.79","80586","54","20220301083036"
"202202","0200VDS00600","1","515508","2.57","96.78","80598","32","20220301083036"
"202202","0200VDS00800","1","494332","2.26","97.69","80369","266","20220301083036"
"202202","0200VDS01000","1","513131","3.69","94.69","80603","37","20220301083036"
"202202","0200VDS01200","1","499784","2.64","102.27","79725","914","20220301083036"
"202202","0200VDS01300","1","411937","2.61","95.23","80083","555","20220301083036"
"202202","0200VDS01500","1","413897","2.85","100.92","80617","23","20220301083036"
"202202","0200VDS01700","1","403247","2.20","102.32","80614","26","20220301083036"
"202202","0200VDS01900","1","413685","2.74","103.72","79996","644","20220301083036"
"202202","0200VDS02100","1","398703","2.29","98.28","79559","1081","20220301083036"
"202202","0200VDS02300","1","509983","2.03","99.05","79723","917","20220301083036"
"202202","0200VDS02500","1","460079","1.81","105.77","80296","344","20220301083036"
"202202","0200VDS02700","1","459716","1.77","105.56","80619","21","20220301083036"
"202202","0200VDS02900","1","456957","1.80","102.13","80624","16","20220301083036"
"202202","0200VDS03100","1","461216","2.25","105.21","80605","35","20220301083036"
"202202","0200VDS03103","1","446710","1.83","103.89","80078","336","20220301083036"
"202202","0200VDS03105","1","446902","1.88","97.88","80350","67","20220301083036"
"202202","0200VDS03200","1","346421","1.65","103.93","80623","17","20220301083036"
"202202","0200VDS03300","1","446823","1.98","90.42","80626","14","20220301083036"
"202202","0200VDS03500","1","450990","1.88","93.77","80626","14","20220301083036"
"202202","0200VDS03700","1","447974","1.83","97.01","80626","14","20220301083036"
"202202","0200VDS03800","1","446614","1.93","95.22","80627","13","20220301083036"
"202202","0200VDS03803","1","447991","2.10","90.93","80627","13","20220301083036"
"202202","0200VDS03900","1","446814","2.10","88.78","80627","13","20220301083036"
"202202","0200VDS04100","1","447616","2.03","91.30","80626","14","20220301083036"
"202202","0200VDS04300","1","447067","1.95","95.22","80627","13","20220301083036"
"202202","0200VDS04500","1","448935","1.95","99.21","80375","264","20220301083036"
"202202","0200VDS04700","1","452913","3.22","98.43","79901","693","20220301083036"
"202202","0200VDS04900","1","451605","3.02","102.29","80543","54","20220301083036"
"202202","0200VDS05100","1","453083","3.07","100.73","80564","55","20220301083036"
"202202","0200VDS05104","1","452266","2.55","93.24","80174","465","20220301083036"
"202202","0201VDE00100","1","427414","2.86","99.28","79717","669","20220301083036"
"202202","0201VDE00300","1","422051","3.01","102.96","80083","115","20220301083036"
"202202","0201VDE00400","1","342757","2.93","100.67","74287","3211","20220301083036"
"202202","0201VDE00600","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDE00700","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDE00800","1","273537","5.65","94.37","57313","260","20220301083036"
"202202","0201VDE01000","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDE01200","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDE01300","1","171511","3.69","96.66","80543","97","20220301083036"
"202202","0201VDE01500","1","169755","0.33","91.80","80571","69","20220301083036"
"202202","0201VDE01700","1","189186","0.34","91.00","80588","52","20220301083036"
"202202","0201VDE01900","1","195507","0.35","88.73","80614","26","20220301083036"
"202202","0201VDE02100","1","201555","2.04","94.09","80629","11","20220301083036"
"202202","0201VDE02300","1","196692","0.33","83.40","80589","51","20220301083036"
"202202","0201VDE02400","1","195944","0.34","90.40","80608","32","20220301083036"
"202202","0201VDE02402","1","198341","1.86","87.16","80439","201","20220301083036"
"202202","0201VDE02406","1","197857","1.76","98.46","80628","12","20220301083036"
"202202","0201VDE02410","1","196378","1.71","94.08","80630","10","20220301083036"
"202202","0201VDE02600","1","200266","1.74","94.46","80547","80","20220301083036"
"202202","0201VDE02800","1","198807","1.64","101.00","79927","712","20220301083036"
"202202","0201VDE03000","1","234509","1.72","97.56","72984","1485","20220301083036"
"202202","0201VDE03200","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDE03300","1","194084","1.81","99.88","77691","884","20220301083036"
"202202","0201VDE03500","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDE03700","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDE03900","1","184091","2.16","97.95","80573","67","20220301083036"
"202202","0201VDE04000","1","242095","2.12","104.76","79547","988","20220301083036"
"202202","0201VDE04200","1","188865","2.10","111.03","79604","1035","20220301083036"
"202202","0201VDE04300","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDE04500","1","248193","1.94","101.99","78904","1550","20220301083036"
"202202","0201VDE04504","1","187655","1.68","101.54","79714","925","20220301083036"
"202202","0201VDE04509","1","187605","1.74","92.64","79917","722","20220301083036"
"202202","0201VDE04700","1","160457","1.83","96.94","79590","786","20220301083036"
"202202","0201VDS00100","1","454510","3.33","92.74","79921","694","20220301083036"
"202202","0201VDS00300","1","450934","3.37","101.90","80066","131","20220301083036"
"202202","0201VDS00400","1","239748","2.85","94.16","73957","3250","20220301083036"
"202202","0201VDS00600","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDS00700","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDS00800","1","150732","4.84","102.16","57316","256","20220301083036"
"202202","0201VDS01000","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDS01200","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDS01300","1","161459","3.79","94.74","80561","79","20220301083036"
"202202","0201VDS01500","1","160092","0.34","90.36","80566","74","20220301083036"
"202202","0201VDS01700","1","191356","0.34","91.08","80598","42","20220301083036"
"202202","0201VDS01900","1","190377","0.34","91.22","80614","26","20220301083036"
"202202","0201VDS02100","1","192697","1.83","93.55","80628","12","20220301083036"
"202202","0201VDS02300","1","190685","0.36","87.87","80613","27","20220301083036"
"202202","0201VDS02400","1","189660","0.36","95.84","80625","15","20220301083036"
"202202","0201VDS02403","1","191123","1.73","94.16","80629","11","20220301083036"
"202202","0201VDS02408","1","191047","1.73","95.50","80628","12","20220301083036"
"202202","0201VDS02410","1","190360","1.78","91.68","80629","11","20220301083036"
"202202","0201VDS02600","1","192927","1.76","99.54","80586","54","20220301083036"
"202202","0201VDS02800","1","192557","1.77","97.39","79601","819","20220301083036"
"202202","0201VDS03000","1","237104","1.75","98.69","76704","1322","20220301083036"
"202202","0201VDS03200","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDS03300","1","191407","1.78","96.88","79481","696","20220301083036"
"202202","0201VDS03500","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDS03700","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDS03900","1","171828","2.29","104.24","80524","116","20220301083036"
"202202","0201VDS04000","1","233769","2.20","98.41","79741","781","20220301083036"
"202202","0201VDS04200","1","184338","2.17","93.06","79849","787","20220301083036"
"202202","0201VDS04300","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0201VDS04500","1","237170","1.97","92.81","79226","1226","20220301083036"
"202202","0201VDS04504","1","182239","1.68","89.35","79174","868","20220301083036"
"202202","0201VDS04509","1","183466","1.80","92.10","80000","639","20220301083036"
"202202","0201VDS04700","1","170070","1.88","95.73","79665","710","20220301083036"
"202202","0251VDE00200","1","409720","2.38","89.71","80180","394","20220301083036"
"202202","0251VDE00400","1","476404","2.33","92.85","77916","2341","20220301083036"
"202202","0251VDE00600","1","408925","2.30","96.57","80272","301","20220301083036"
"202202","0251VDE00700","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE00900","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE01000","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE01200","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE01300","1","392167","2.74","100.14","79939","611","20220301083036"
"202202","0251VDE01400","1","440898","2.79","97.54","79323","1078","20220301083036"
"202202","0251VDE01600","1","391768","2.83","94.40","80070","504","20220301083036"
"202202","0251VDE01800","1","97684","2.56","96.27","18138","117","20220301083036"
"202202","0251VDE02000","1","410541","2.49","97.18","77755","1504","20220301083036"
"202202","0251VDE02200","1","392559","2.79","100.31","80107","467","20220301083036"
"202202","0251VDE02300","1","341682","1.87","99.97","77872","1385","20220301083036"
"202202","0251VDE02500","1","362027","2.77","95.29","78543","715","20220301083036"
"202202","0251VDE02700","1","360937","2.42","95.51","79932","642","20220301083036"
"202202","0251VDE02900","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE03100","1","373011","2.58","96.60","79933","641","20220301083036"
"202202","0251VDE03300","1","375050","2.78","97.72","79891","683","20220301083036"
"202202","0251VDE03500","1","422582","2.76","97.88","79168","87","20220301083036"
"202202","0251VDE03700","1","372508","2.72","97.23","78591","667","20220301083036"
"202202","0251VDE03900","1","372554","2.56","102.89","78535","721","20220301083036"
"202202","0251VDE04100","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE04300","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE04500","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE04600","1","310722","2.94","93.87","61363","477","20220301083036"
"202202","0251VDE04800","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE04900","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE05100","1","310353","3.02","90.66","61393","450","20220301083036"
"202202","0251VDE05300","1","501675","3.52","95.57","79990","583","20220301083036"
"202202","0251VDE05400","1","501225","3.53","94.46","79998","576","20220301083036"
"202202","0251VDE05600","1","549028","3.48","95.98","79431","1006","20220301083036"
"202202","0251VDE05700","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE05800","1","500883","3.46","95.80","79985","589","20220301083036"
"202202","0251VDE06000","1","355310","2.47","98.59","79884","689","20220301083036"
"202202","0251VDE06200","1","261657","2.30","99.22","61271","573","20220301083036"
"202202","0251VDE06400","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE06500","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE06700","1","621489","2.87","89.18","80023","550","20220301083036"
"202202","0251VDE07000","1","629387","2.43","93.39","80548","26","20220301083036"
"202202","0251VDE07100","1","325446","1.77","91.75","80293","280","20220301083036"
"202202","0251VDE07300","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE07400","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE07600","1","1025007","7.08","84.43","80015","557","20220301083036"
"202202","0251VDE07800","1","1400342","14.00","72.27","80366","206","20220301083036"
"202202","0251VDE08000","1","1088228","6.39","84.25","58759","17811","20220301083036"
"202202","0251VDE08200","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE08300","1","488907","2.13","100.42","79156","1416","20220301083036"
"202202","0251VDE08400","1","560877","4.61","92.52","80194","378","20220301083036"
"202202","0251VDE08500","1","581151","3.83","85.66","78336","2236","20220301083036"
"202202","0251VDE08701","1","585328","4.26","92.38","79353","660","20220301083036"
"202202","0251VDE08704","1","585914","4.34","92.67","80539","35","20220301083036"
"202202","0251VDE08706","1","589368","3.94","96.69","79908","666","20220301083036"
"202202","0251VDE09200","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE09300","1","406884","2.30","102.90","80082","492","20220301083036"
"202202","0251VDE09500","1","497194","2.37","101.42","80511","62","20220301083036"
"202202","0251VDE09700","1","497059","2.60","92.99","80501","71","20220301083036"
"202202","0251VDE09800","1","548391","2.80","95.88","80477","89","20220301083036"
"202202","0251VDE10000","1","489248","2.99","98.08","80501","71","20220301083036"
"202202","0251VDE10200","1","496343","2.94","96.11","80542","32","20220301083036"
"202202","0251VDE10400","1","481947","2.78","100.87","79974","600","20220301083036"
"202202","0251VDE10700","1","372928","3.38","99.53","80598","42","20220301083036"
"202202","0251VDE10800","1","484466","2.30","102.04","80615","25","20220301083036"
"202202","0251VDE10900","1","425800","6.02","94.37","80120","520","20220301083036"
"202202","0251VDE11200","1","441722","3.13","101.00","80520","120","20220301083036"
"202202","0251VDE11400","1","506177","3.20","113.76","80514","116","20220301083036"
"202202","0251VDE11500","1","450115","3.22","125.66","80627","13","20220301083036"
"202202","0251VDE11600","1","449526","3.98","93.14","80629","11","20220301083036"
"202202","0251VDE11700","1","-1","-1.00","-1.00","79817","26","20220301083036"
"202202","0251VDE11900","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE12000","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDE12200","1","376661","3.77","88.72","80572","68","20220301083036"
"202202","0251VDE12600","1","418568","8.15","83.37","80623","17","20220301083036"
"202202","0251VDE12800","1","325746","3.31","103.66","80539","101","20220301083036"
"202202","0251VDE13100","1","525958","3.81","103.29","80617","23","20220301083036"
"202202","0251VDE13400","1","511028","4.40","92.73","80613","27","20220301083036"
"202202","0251VDE13600","1","564488","4.10","88.19","80568","60","20220301083036"
"202202","0251VDE13700","1","500603","3.77","83.27","80585","53","20220301083036"
"202202","0251VDE14200","1","507874","3.44","142.75","64131","16501","20220301083036"
"202202","0251VDE14500","1","414529","6.54","87.38","80045","593","20220301083036"
"202202","0251VDE14700","1","436920","7.15","91.89","80624","16","20220301083036"
"202202","0251VDE14900","1","84276","2.88","89.22","80488","152","20220301083036"
"202202","0251VDE15100","1","424442","6.87","122.56","78903","1736","20220301083036"
"202202","0251VDE15300","1","479382","3.78","92.21","80627","13","20220301083036"
"202202","0251VDE15500","1","467270","9.18","84.21","80627","13","20220301083036"
"202202","0251VDE15600","1","524741","4.58","79.76","80338","41","20220301083036"
"202202","0251VDE15700","1","582170","4.27","102.87","80487","27","20220301083036"
"202202","0251VDE16000","1","629750","4.13","98.48","80625","15","20220301083036"
"202202","0251VDE16110","1","625191","2.63","100.63","80291","349","20220301083036"
"202202","0251VDE16115","1","-1","-1.00","-1.00","66124","12507","20220301083036"
"202202","0251VDE16121","1","-1","-1.00","-1.00","51075","25102","20220301083036"
"202202","0251VDE16130","1","30","1.43","116.00","51048","25155","20220301083036"
"202202","0251VDE16210","1","616537","2.58","89.11","80309","330","20220301083036"
"202202","0251VDE16220","1","-1","-1.00","-1.00","9674","19226","20220301083036"
"202202","0251VDE16240","1","257225","4.64","91.80","79994","18","20220301083036"
"202202","0251VDE16610","1","1029737","2.91","98.32","80459","181","20220301083036"
"202202","0251VDE16710","1","1030597","3.13","96.63","80422","218","20220301083036"
"202202","0251VDE16720","1","1132197","3.01","97.59","80550","84","20220301083036"
"202202","0251VDE16810","1","1029216","2.98","94.86","80439","201","20220301083036"
"202202","0251VDE17010","1","980725","3.02","95.05","80424","216","20220301083036"
"202202","0251VDE17015","1","12794","2.83","127.01","49550","26269","20220301083036"
"202202","0251VDE17020","1","-1","-1.00","-1.00","27655","37224","20220301083036"
"202202","0251VDE17300","1","712983","3.50","98.64","80617","19","20220301083036"
"202202","0251VDE17400","1","1090851","3.41","97.16","80627","13","20220301083036"
"202202","0251VDE17500","1","466073","4.70","91.48","80567","19","20220301083036"
"202202","0251VDE17550","1","1094320","4.90","95.13","80425","215","20220301083036"
"202202","0251VDE17600","1","1091337","3.45","99.26","80546","92","20220301083036"
"202202","0251VDE17700","1","1151127","3.54","96.13","74363","5027","20220301083036"
"202202","0251VDE17800","1","1059065","3.67","92.36","80484","103","20220301083036"
"202202","0251VDE17900","1","1144096","3.66","92.52","73617","5585","20220301083036"
"202202","0251VDE18000","1","1083827","3.64","92.28","80496","144","20220301083036"
"202202","0251VDE18100","1","1090940","3.68","90.84","80445","195","20220301083036"
"202202","0251VDE18200","1","519569","3.25","100.50","79870","770","20220301083036"
"202202","0251VDS00200","1","409144","2.42","102.89","80070","501","20220301083036"
"202202","0251VDS00400","1","434773","2.38","103.53","79470","965","20220301083036"
"202202","0251VDS00600","1","414155","2.33","99.36","80254","319","20220301083036"
"202202","0251VDS00700","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS00900","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS01000","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS01200","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS01300","1","393008","2.85","98.61","78316","877","20220301083036"
"202202","0251VDS01400","1","442068","2.77","102.79","77577","1453","20220301083036"
"202202","0251VDS01600","1","398381","2.68","106.04","79947","627","20220301083036"
"202202","0251VDS01800","1","79169","2.23","107.62","16985","452","20220301083036"
"202202","0251VDS02000","1","377199","2.24","103.83","77653","1607","20220301083036"
"202202","0251VDS02200","1","398575","2.85","99.88","80172","402","20220301083036"
"202202","0251VDS02300","1","344967","1.86","100.19","77916","1343","20220301083036"
"202202","0251VDS02500","1","361663","2.64","99.19","78578","680","20220301083036"
"202202","0251VDS02700","1","363315","2.55","102.21","79942","632","20220301083036"
"202202","0251VDS02900","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS03100","1","374177","2.96","88.10","79891","682","20220301083036"
"202202","0251VDS03300","1","372001","2.93","92.44","79021","1020","20220301083036"
"202202","0251VDS03500","1","424312","2.91","93.34","79163","90","20220301083036"
"202202","0251VDS03700","1","372113","2.90","93.73","78399","822","20220301083036"
"202202","0251VDS03900","1","372743","2.99","90.41","78527","727","20220301083036"
"202202","0251VDS04100","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS04300","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS04500","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS04600","1","315611","2.91","98.87","61364","476","20220301083036"
"202202","0251VDS04800","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS04900","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS05100","1","314036","2.66","100.10","61400","444","20220301083036"
"202202","0251VDS05300","1","503329","3.16","101.39","80030","543","20220301083036"
"202202","0251VDS05400","1","504719","3.31","102.55","80033","539","20220301083036"
"202202","0251VDS05600","1","553411","3.32","99.22","79484","933","20220301083036"
"202202","0251VDS05700","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS05800","1","505479","3.49","96.39","80000","573","20220301083036"
"202202","0251VDS06000","1","360143","2.55","98.03","79890","684","20220301083036"
"202202","0251VDS06200","1","267599","2.53","97.41","61287","557","20220301083036"
"202202","0251VDS06400","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS06500","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS06700","1","612174","2.56","93.12","80357","216","20220301083036"
"202202","0251VDS07000","1","612779","3.43","95.66","80549","25","20220301083036"
"202202","0251VDS07100","1","321447","1.62","94.13","80303","270","20220301083036"
"202202","0251VDS07300","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS07400","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS07600","1","1159533","10.65","82.24","80365","207","20220301083036"
"202202","0251VDS07800","1","956739","11.60","78.26","80242","330","20220301083036"
"202202","0251VDS08000","1","1264755","6.66","87.57","79297","1274","20220301083036"
"202202","0251VDS08200","1","-1","-1.00","-1.00","0","0","20220301083036"
"202202","0251VDS08300","1","487396","2.74","97.92","79073","1488","20220301083036"
"202202","0251VDS08400","1","571835","4.75","95.15","79653","919","20220301083036"
"202202","0251VDS08500","1","571301","4.43","92.43","79219","1353","20220301083036"
"202202","0251VDS08701","1","574865","3.83","99.21","79475","654","20220301083036"
"202202","0251VDS08703","1","576893","4.00","99.56","80538","36","20220301083036"
"202202","0251VDS08706","1","581138","4.25","94.90","79951","622","20220301083036"
