"SUM_YRMTH","VDS_CD","COCT_CD","TRFFCVLM","OCCPNCY","SPD_AVG","NMLT_CSCNT","REVISN_CSCNT","LAST_CHANGE_DAYHMINSEC"
"202201","0010VDE02800","1","741626","1.92","89.81","53058","4956","20220201083036"
"202201","0010VDE02850","1","1226097","1.94","97.88","81894","6185","20220201083036"
"202201","0010VDE02900","1","1149363","1.93","100.75","83226","5843","20220201083036"
"202201","0010VDE03000","1","1149159","1.93","98.44","83340","5728","20220201083036"
"202201","0010VDE03100","1","1156212","2.76","99.35","83348","5721","20220201083036"
"202201","0010VDE03200","1","1131684","1.92","91.60","82634","5855","20220201083036"
"202201","0010VDE03300","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE03400","1","1035671","1.76","97.33","82995","6073","20220201083036"
"202201","0010VDE03500","1","888863","1.57","100.25","83329","5740","20220201083036"
"202201","0010VDE03600","1","879835","1.55","103.39","83376","5693","20220201083036"
"202201","0010VDE03700","1","946113","1.64","100.76","83313","5750","20220201083036"
"202201","0010VDE03800","1","937264","2.45","90.08","83039","6031","20220201083036"
"202201","0010VDE04000","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE04100","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE04105","1","730565","3.31","98.35","83009","6049","20220201083036"
"202201","0010VDE04110","1","730076","3.19","101.98","83289","5780","20220201083036"
"202201","0010VDE04115","1","731086","3.24","99.23","83672","5398","20220201083036"
"202201","0010VDE04120","1","607115","2.74","101.08","83380","5687","20220201083036"
"202201","0010VDE04125","1","741059","3.37","92.55","83458","5486","20220201083036"
"202201","0010VDE04130","1","729165","3.42","91.98","83371","5696","20220201083036"
"202201","0010VDE04135","1","728591","3.26","94.24","83297","5771","20220201083036"
"202201","0010VDE04140","1","730212","3.32","94.64","83367","5701","20220201083036"
"202201","0010VDE04145","1","729123","3.37","91.23","83359","5708","20220201083036"
"202201","0010VDE04150","1","729981","3.42","92.56","83491","5577","20220201083036"
"202201","0010VDE04155","1","729789","3.38","93.99","83363","5704","20220201083036"
"202201","0010VDE04160","1","729826","3.45","92.46","83467","5601","20220201083036"
"202201","0010VDE04165","1","727470","3.86","90.23","84264","4805","20220201083036"
"202201","0010VDE04170","1","730287","3.29","95.06","83578","5491","20220201083036"
"202201","0010VDE04175","1","744060","3.14","99.06","83377","5652","20220201083036"
"202201","0010VDE04180","1","728978","3.39","90.85","83048","6019","20220201083036"
"202201","0010VDE04185","1","681542","3.04","99.70","83019","6050","20220201083036"
"202201","0010VDE04190","1","695665","2.90","105.10","83309","5759","20220201083036"
"202201","0010VDE04195","1","695400","2.83","108.16","83344","5724","20220201083036"
"202201","0010VDE04200","1","743130","2.86","101.56","83222","5797","20220201083036"
"202201","0010VDE04205","1","695078","3.03","98.96","83340","5727","20220201083036"
"202201","0010VDE04210","1","696435","3.07","100.38","83346","5721","20220201083036"
"202201","0010VDE04215","1","696399","2.92","106.26","83507","5562","20220201083036"
"202201","0010VDE04220","1","696652","2.96","105.45","83411","5656","20220201083036"
"202201","0010VDE04225","1","697266","3.06","103.16","83291","5776","20220201083036"
"202201","0010VDE04230","1","697553","3.20","97.14","83003","6064","20220201083036"
"202201","0010VDE04235","1","750783","3.58","91.49","88630","401","20220201083036"
"202201","0010VDE04240","1","747407","3.36","97.08","88937","102","20220201083036"
"202201","0010VDE04245","1","747993","3.34","99.81","88939","99","20220201083036"
"202201","0010VDE04250","1","748010","3.26","100.53","88938","98","20220201083036"
"202201","0010VDE04255","1","518549","4.26","93.81","88955","86","20220201083036"
"202201","0010VDE04260","1","747707","3.37","97.71","88932","101","20220201083036"
"202201","0010VDE04265","1","748501","3.42","96.23","88934","102","20220201083036"
"202201","0010VDE04270","1","654466","3.05","99.76","88936","101","20220201083036"
"202201","0010VDE04275","1","747681","3.35","98.64","88921","115","20220201083036"
"202201","0010VDE04280","1","747642","3.33","101.84","88673","360","20220201083036"
"202201","0010VDE04285","1","780460","3.39","101.19","88641","388","20220201083036"
"202201","0010VDE04290","1","778764","3.46","97.16","88931","106","20220201083036"
"202201","0010VDE04295","1","778072","3.52","93.31","88935","100","20220201083036"
"202201","0010VDE04300","1","784152","3.66","92.24","88936","88","20220201083036"
"202201","0010VDE04305","1","779331","3.30","102.69","88938","96","20220201083036"
"202201","0010VDE04310","1","779237","3.34","102.18","88939","96","20220201083036"
"202201","0010VDE04315","1","779632","3.45","99.69","88939","97","20220201083036"
"202201","0010VDE04320","1","779005","3.28","102.75","88940","97","20220201083036"
"202201","0010VDE04325","1","779783","3.35","101.19","88938","98","20220201083036"
"202201","0010VDE04330","1","779702","3.44","103.90","88918","119","20220201083036"
"202201","0010VDE04335","1","782135","3.15","89.88","88633","404","20220201083036"
"202201","0010VDE04340","1","410789","2.07","103.83","88599","433","20220201083036"
"202201","0010VDE04345","1","410176","2.03","106.03","88919","115","20220201083036"
"202201","0010VDE04350","1","410931","2.10","102.56","88924","111","20220201083036"
"202201","0010VDE04355","1","410930","2.06","104.51","88566","464","20220201083036"
"202201","0010VDE04400","1","533875","2.66","92.73","88539","472","20220201083036"
"202201","0010VDE04500","1","567940","2.69","98.83","88926","110","20220201083036"
"202201","0010VDE04600","1","569043","2.65","102.38","88933","103","20220201083036"
"202201","0010VDE04700","1","649228","2.64","101.63","86798","1752","20220201083036"
"202201","0010VDE04800","1","568397","2.66","100.25","88933","103","20220201083036"
"202201","0010VDE04900","1","646946","2.61","102.27","86712","1818","20220201083036"
"202201","0010VDE05000","1","568077","2.59","103.73","88932","104","20220201083036"
"202201","0010VDE05100","1","568494","2.63","104.32","88904","132","20220201083036"
"202201","0010VDE05200","1","568419","2.69","102.01","88935","101","20220201083036"
"202201","0010VDE05300","1","568688","2.64","102.14","88933","103","20220201083036"
"202201","0010VDE05400","1","567628","2.76","94.68","88935","101","20220201083036"
"202201","0010VDE05500","1","565655","4.68","99.20","88928","108","20220201083036"
"202201","0010VDE05600","1","568115","2.72","99.13","88941","95","20220201083036"
"202201","0010VDE05700","1","568680","2.60","104.57","88933","103","20220201083036"
"202201","0010VDE05800","1","568255","2.72","100.01","88932","104","20220201083036"
"202201","0010VDE05900","1","508757","2.40","103.40","88894","120","20220201083036"
"202201","0010VDE06000","1","568831","2.75","99.17","88607","429","20220201083036"
"202201","0010VDE06100","1","973100","3.40","87.46","88674","361","20220201083036"
"202201","0010VDE06200","1","968624","3.29","92.22","88930","106","20220201083036"
"202201","0010VDE06300","1","968261","3.38","89.47","88932","104","20220201083036"
"202201","0010VDE06400","1","966952","3.31","92.18","88933","103","20220201083036"
"202201","0010VDE06500","1","968178","3.48","86.30","88937","99","20220201083036"
"202201","0010VDE06600","1","959328","3.46","91.34","88951","90","20220201083036"
"202201","0010VDE06700","1","968459","3.31","92.23","88938","98","20220201083036"
"202201","0010VDE06800","1","969000","3.32","91.39","88927","109","20220201083036"
"202201","0010VDE06900","1","720462","2.62","98.70","88660","376","20220201083036"
"202201","0010VDE07000","1","719848","2.59","98.71","88653","383","20220201083036"
"202201","0010VDE07100","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE07200","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE07300","1","1702987","5.56","90.53","88795","241","20220201083036"
"202201","0010VDE07400","1","1464795","4.59","102.95","88666","348","20220201083036"
"202201","0010VDE07500","1","1993781","5.99","98.87","88836","197","20220201083036"
"202201","0010VDE07600","1","2006500","6.36","94.30","88908","128","20220201083036"
"202201","0010VDE07700","1","2003014","6.05","98.82","88913","123","20220201083036"
"202201","0010VDE07800","1","1431701","6.63","89.90","88951","89","20220201083036"
"202201","0010VDE07900","1","2007767","6.16","96.83","88932","105","20220201083036"
"202201","0010VDE08000","1","2005610","6.18","95.85","88943","94","20220201083036"
"202201","0010VDE08100","1","2006178","6.41","94.87","88923","114","20220201083036"
"202201","0010VDE08101","1","1974369","3.77","93.47","88411","100","20220201083036"
"202201","0010VDE08150","1","1132592","2.61","96.36","59065","1772","20220201083036"
"202201","0010VDE08200","1","32","1.94","165.50","650","3677","20220201083036"
"202201","0010VDE08300","1","2017773","8.10","68.28","88571","467","20220201083036"
"202201","0010VDE08400","1","2128291","6.34","96.06","88928","110","20220201083036"
"202201","0010VDE08500","1","2132533","6.72","94.11","88892","144","20220201083036"
"202201","0010VDE08600","1","1532397","4.27","97.74","78770","8127","20220201083036"
"202201","0010VDE08700","1","1092131","3.72","98.44","88799","236","20220201083036"
"202201","0010VDE08800","1","1603076","4.63","100.48","88371","418","20220201083036"
"202201","0010VDE08900","1","1647008","4.76","106.03","88923","115","20220201083036"
"202201","0010VDE09000","1","810712","6.50","103.33","44008","142","20220201083036"
"202201","0010VDE09100","1","1137417","7.42","99.10","61702","106","20220201083036"
"202201","0010VDE09200","1","869307","6.45","96.81","44023","139","20220201083036"
"202201","0010VDE09300","1","1155710","5.03","94.06","61722","88","20220201083036"
"202201","0010VDE09400","1","1645384","4.57","103.16","88923","118","20220201083036"
"202201","0010VDE09500","1","1649285","4.78","104.84","88920","119","20220201083036"
"202201","0010VDE09600","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE09700","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE09800","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE09900","1","854206","3.68","110.25","61696","113","20220201083036"
"202201","0010VDE10000","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE10100","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE10200","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE10300","1","1291465","3.82","107.85","88930","111","20220201083036"
"202201","0010VDE10400","1","1405262","3.90","100.78","88686","268","20220201083036"
"202201","0010VDE10500","1","1293301","4.02","93.09","88940","101","20220201083036"
"202201","0010VDE10600","1","1291721","4.00","94.11","88935","106","20220201083036"
"202201","0010VDE10700","1","1297961","1.68","95.64","88941","100","20220201083036"
"202201","0010VDE10800","1","938497","3.84","93.90","61716","94","20220201083036"
"202201","0010VDE10900","1","1323938","3.60","96.82","88931","97","20220201083036"
"202201","0010VDE11000","1","560786","3.89","90.72","61718","92","20220201083036"
"202201","0010VDE11100","1","1245427","3.08","91.96","88937","104","20220201083036"
"202201","0010VDE11200","1","1292234","3.97","93.16","88942","99","20220201083036"
"202201","0010VDE11300","1","1295230","4.14","89.25","88940","100","20220201083036"
"202201","0010VDE11400","1","1135934","3.40","97.74","88937","100","20220201083036"
"202201","0010VDE11500","1","762900","3.51","102.13","61718","88","20220201083036"
"202201","0010VDE11650","1","842803","3.46","104.63","61550","228","20220201083036"
"202201","0010VDE11700","1","1098286","3.42","106.56","88939","102","20220201083036"
"202201","0010VDE11800","1","1108987","3.89","90.90","88958","82","20220201083036"
"202201","0010VDE11900","1","847931","2.94","106.80","88930","111","20220201083036"
"202201","0010VDE12000","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE12100","1","692182","3.31","94.77","61711","93","20220201083036"
"202201","0010VDE12200","1","988272","3.14","112.02","88902","138","20220201083036"
"202201","0010VDE12300","1","771071","3.21","109.27","61687","112","20220201083036"
"202201","0010VDE12400","1","691876","3.29","106.07","61705","97","20220201083036"
"202201","0010VDE12500","1","683249","3.14","107.66","61641","116","20220201083036"
"202201","0010VDE12600","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE12700","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE12800","1","596580","3.43","91.32","52775","55","20220201083036"
"202201","0010VDE12900","1","691588","3.39","102.31","61705","97","20220201083036"
"202201","0010VDE13000","1","693475","3.80","92.37","61697","103","20220201083036"
"202201","0010VDE13100","1","609701","2.65","94.44","88270","715","20220201083036"
"202201","0010VDE13200","1","661568","2.69","93.42","83713","3688","20220201083036"
"202201","0010VDE13300","1","612967","2.75","88.87","88880","143","20220201083036"
"202201","0010VDE13400","1","634496","2.62","93.35","83799","2971","20220201083036"
"202201","0010VDE13500","1","617616","2.59","96.57","87951","885","20220201083036"
"202201","0010VDE13600","1","337216","2.21","97.56","61270","509","20220201083036"
"202201","0010VDE13650","1","-1","-1.00","-1.00","65635","18383","20220201083036"
"202201","0010VDE13651","1","-1","-1.00","-1.00","33488","29576","20220201083036"
"202201","0010VDE13700","1","471607","2.40","97.02","88102","896","20220201083036"
"202201","0010VDE13800","1","458935","2.12","96.14","88538","498","20220201083036"
"202201","0010VDE13900","1","350880","2.68","90.50","61693","102","20220201083036"
"202201","0010VDE14100","1","489626","2.22","95.01","82732","3217","20220201083036"
"202201","0010VDE14200","1","461907","2.11","101.16","73774","6254","20220201083036"
"202201","0010VDE14300","1","500811","2.09","94.20","88255","650","20220201083036"
"202201","0010VDE14400","1","559814","2.22","93.36","76417","9850","20220201083036"
"202201","0010VDE14500","1","498425","2.50","91.29","88337","683","20220201083036"
"202201","0010VDE14600","1","471888","2.39","95.75","87736","1098","20220201083036"
"202201","0010VDE14700","1","461195","2.74","89.78","88038","824","20220201083036"
"202201","0010VDE14800","1","475313","2.10","96.89","87793","1149","20220201083036"
"202201","0010VDE14900","1","436796","2.49","95.30","75891","5157","20220201083036"
"202201","0010VDE15000","1","544027","2.17","97.64","83178","3539","20220201083036"
"202201","0010VDE15100","1","472348","2.28","96.74","88675","362","20220201083036"
"202201","0010VDE15200","1","465465","2.28","97.07","88852","185","20220201083036"
"202201","0010VDE15300","1","476793","2.27","94.58","88886","140","20220201083036"
"202201","0010VDE15400","1","474071","2.32","93.14","88774","223","20220201083036"
"202201","0010VDE15500","1","471222","3.26","90.95","88318","609","20220201083036"
"202201","0010VDE15600","1","330201","2.40","90.40","61084","701","20220201083036"
"202201","0010VDE15700","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE15800","1","413886","2.39","93.00","88656","380","20220201083036"
"202201","0010VDE15900","1","528464","1.60","76.10","88574","453","20220201083036"
"202201","0010VDE16000","1","474017","2.37","92.88","88943","93","20220201083036"
"202201","0010VDE16100","1","477297","2.69","95.08","88937","99","20220201083036"
"202201","0010VDE16200","1","487787","2.57","97.09","88903","131","20220201083036"
"202201","0010VDE16300","1","506055","2.09","92.65","88824","176","20220201083036"
"202201","0010VDE16400","1","477808","1.60","99.88","88934","102","20220201083036"
"202201","0010VDE16500","1","471260","2.16","98.70","88936","100","20220201083036"
"202201","0010VDE16600","1","515385","2.27","85.82","88868","168","20220201083036"
"202201","0010VDE16700","1","456834","2.21","89.81","87081","1911","20220201083036"
"202201","0010VDE16800","1","361381","1.99","91.31","39267","36697","20220201083036"
"202201","0010VDE16900","1","472348","2.17","96.52","88826","208","20220201083036"
"202201","0010VDE17000","1","464589","1.76","100.73","88927","111","20220201083036"
"202201","0010VDE17100","1","469513","2.25","95.63","88949","87","20220201083036"
"202201","0010VDE17200","1","468168","2.65","90.17","88931","105","20220201083036"
"202201","0010VDE17300","1","512762","2.67","99.08","88881","141","20220201083036"
"202201","0010VDE17400","1","497011","2.38","97.93","88689","332","20220201083036"
"202201","0010VDE17500","1","461463","2.38","95.07","88933","99","20220201083036"
"202201","0010VDE17600","1","466819","2.34","92.01","88935","101","20220201083036"
"202201","0010VDE17700","1","468496","2.68","88.39","88322","532","20220201083036"
"202201","0010VDE17800","1","465947","2.64","92.77","88151","885","20220201083036"
"202201","0010VDE17900","1","484634","1.88","87.34","88888","148","20220201083036"
"202201","0010VDE17951","1","499221","0.33","88.81","88219","812","20220201083036"
"202201","0010VDE17952","1","508537","0.33","91.92","88217","799","20220201083036"
"202201","0010VDE17953","1","501211","0.32","89.46","88216","804","20220201083036"
"202201","0010VDE17955","1","498577","0.31","88.26","88215","817","20220201083036"
"202201","0010VDE17956","1","502415","0.32","88.89","88220","808","20220201083036"
"202201","0010VDE17957","1","498395","0.34","92.07","88221","811","20220201083036"
"202201","0010VDE18540","1","496963","3.77","85.66","88928","109","20220201083036"
"202201","0010VDE18561","1","494070","3.40","90.07","88952","87","20220201083036"
"202201","0010VDE18562","1","493855","3.42","90.13","88949","90","20220201083036"
"202201","0010VDE18563","1","494131","3.29","91.84","88954","85","20220201083036"
"202201","0010VDE18564","1","494658","3.23","93.19","88954","85","20220201083036"
"202201","0010VDE18565","1","495137","3.25","93.13","88955","84","20220201083036"
"202201","0010VDE18566","1","495162","3.20","93.80","88928","110","20220201083036"
"202201","0010VDE18700","1","494302","3.46","103.38","88111","924","20220201083036"
"202201","0010VDE18800","1","502332","3.41","82.80","87876","1162","20220201083036"
"202201","0010VDE18900","1","503805","4.02","94.04","88937","99","20220201083036"
"202201","0010VDE19000","1","520212","4.25","89.17","88947","88","20220201083036"
"202201","0010VDE19100","1","640635","6.03","72.54","88933","103","20220201083036"
"202201","0010VDE19200","1","491666","3.93","78.08","88595","439","20220201083036"
"202201","0010VDE19800","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE19900","1","484879","2.70","99.30","88607","404","20220201083036"
"202201","0010VDE20000","1","795600","2.92","91.27","88166","308","20220201083036"
"202201","0010VDE20100","1","733066","3.50","93.74","88930","103","20220201083036"
"202201","0010VDE20110","1","787937","3.39","96.26","81844","3956","20220201083036"
"202201","0010VDE20203","1","816427","3.25","98.19","86573","1845","20220201083036"
"202201","0010VDE20300","1","730284","3.36","97.77","88935","100","20220201083036"
"202201","0010VDE20400","1","730928","3.23","97.73","88771","261","20220201083036"
"202201","0010VDE20500","1","729783","3.13","94.28","88771","265","20220201083036"
"202201","0010VDE20600","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE20750","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE20780","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE20800","1","732789","3.79","99.85","88942","94","20220201083036"
"202201","0010VDE20900","1","829071","4.78","90.18","88938","100","20220201083036"
"202201","0010VDE21000","1","1318731","7.41","99.64","88931","104","20220201083036"
"202201","0010VDE21100","1","1040475","14.20","75.72","88942","94","20220201083036"
"202201","0010VDE21200","1","1084196","5.48","87.55","88947","89","20220201083036"
"202201","0010VDE21210","1","712092","8.90","78.17","88717","322","20220201083036"
"202201","0010VDE21310","1","390397","13.40","66.06","88921","114","20220201083036"
"202201","0010VDE21350","1","1145359","5.04","98.97","88953","85","20220201083036"
"202201","0010VDE21400","1","662102","4.48","86.03","88944","92","20220201083036"
"202201","0010VDE21500","1","881272","3.87","84.80","88940","96","20220201083036"
"202201","0010VDE21510","1","1","76.80","1.00","88950","75","20220201083036"
"202201","0010VDE21600","1","960050","7.69","76.25","88944","96","20220201083036"
"202201","0010VDE21610","1","-1","-1.00","-1.00","88952","73","20220201083036"
"202201","0010VDE21700","1","1192894","4.95","86.71","88957","83","20220201083036"
"202201","0010VDE21800","1","1188377","16.30","82.76","88775","263","20220201083036"
"202201","0010VDE21900","1","1356593","5.54","85.40","88944","92","20220201083036"
"202201","0010VDE22000","1","1708247","6.08","101.00","88944","92","20220201083036"
"202201","0010VDE22100","1","1538078","5.30","82.99","88956","72","20220201083036"
"202201","0010VDE22200","1","1002792","5.76","82.47","88952","88","20220201083036"
"202201","0010VDE22300","1","218266","7.59","84.65","88956","80","20220201083036"
"202201","0010VDE22400","1","1727538","7.65","76.77","88953","87","20220201083036"
"202201","0010VDE22500","1","1299810","13.72","75.56","88962","78","20220201083036"
"202201","0010VDE22600","1","1309174","12.69","76.41","88927","95","20220201083036"
"202201","0010VDE22700","1","40","3.41","83.11","88948","76","20220201083036"
"202201","0010VDE22710","1","119169","18.10","27.33","69150","88","20220201083036"
"202201","0010VDE22720","1","102574","4.64","37.15","69150","87","20220201083036"
"202201","0010VDE22800","1","1371609","6.63","87.68","88951","89","20220201083036"
"202201","0010VDE22900","1","1415175","4.51","90.86","88950","88","20220201083036"
"202201","0010VDE23000","1","1394825","4.36","103.20","88941","95","20220201083036"
"202201","0010VDE23010","1","51295","1.61","92.88","69131","90","20220201083036"
"202201","0010VDE23020","1","118325","27.48","19.49","59369","29646","20220201083036"
"202201","0010VDE23100","1","1456713","6.10","88.42","88953","85","20220201083036"
"202201","0010VDE23300","1","990613","3.99","95.40","88953","86","20220201083036"
"202201","0010VDE23400","1","1186164","5.18","90.86","88946","94","20220201083036"
"202201","0010VDE23500","1","1094463","5.70","98.74","88941","95","20220201083036"
"202201","0010VDE23600","1","1100677","5.38","94.50","88958","81","20220201083036"
"202201","0010VDE23610","1","-1","-1.00","-1.00","69129","96","20220201083036"
"202201","0010VDE23620","1","173349","6.63","53.98","69129","109","20220201083036"
"202201","0010VDE23700","1","1078687","10.05","89.99","88957","81","20220201083036"
"202201","0010VDE23800","1","1079313","5.61","87.40","85982","107","20220201083036"
"202201","0010VDE23900","1","1095273","5.33","94.91","88891","122","20220201083036"
"202201","0010VDE24000","1","951702","6.60","95.50","88962","77","20220201083036"
"202201","0010VDE24100","1","557220","4.10","86.88","88939","99","20220201083036"
"202201","0010VDE24200","1","928358","15.07","77.45","87781","1259","20220201083036"
"202201","0010VDE24300","1","1266310","6.39","98.30","88954","85","20220201083036"
"202201","0010VDE24400","1","1301713","7.55","75.05","88956","84","20220201083036"
"202201","0010VDE24500","1","1044437","5.03","94.14","88950","90","20220201083036"
"202201","0010VDE24600","1","946051","5.35","90.76","88950","90","20220201083036"
"202201","0010VDE24700","1","1113376","6.61","88.72","88687","349","20220201083036"
"202201","0010VDE24800","1","645143","10.18","88.08","84587","4412","20220201083036"
"202201","0010VDE24900","1","999556","27.87","76.77","88954","77","20220201083036"
"202201","0010VDE25000","1","1341423","5.36","118.76","88955","84","20220201083036"
"202201","0010VDE25100","1","1305867","6.25","99.73","88946","92","20220201083036"
"202201","0010VDE25200","1","1466967","7.06","93.36","88959","80","20220201083036"
"202201","0010VDE25300","1","941930","8.88","111.88","88957","81","20220201083036"
"202201","0010VDE25310","1","56740","3.69","66.16","69156","83","20220201083036"
"202201","0010VDE25320","1","70023","6.76","78.26","68906","324","20220201083036"
"202201","0010VDE25450","1","1402453","6.95","95.46","88968","71","20220201083036"
"202201","0010VDE25500","1","1280442","6.01","92.28","88947","89","20220201083036"
"202201","0010VDE25600","1","924826","20.90","72.43","88829","207","20220201083036"
"202201","0010VDE25610","1","-1","-1.00","-1.00","0","132","20220201083036"
"202201","0010VDE25700","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE25800","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE25810","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE25900","1","-1","-1.00","-1.00","88940","84","20220201083036"
"202201","0010VDE26000","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE26100","1","1399876","6.44","95.45","88939","98","20220201083036"
"202201","0010VDE26200","1","-1","-1.00","-1.00","85162","1567","20220201083036"
"202201","0010VDE26300","1","2101878","6.69","89.18","88953","83","20220201083036"
"202201","0010VDE26310","1","228902","5.38","58.36","69157","81","20220201083036"
"202201","0010VDE26311","1","419535","7.03","45.82","88955","83","20220201083036"
"202201","0010VDE26350","1","2255979","5.49","94.39","88941","95","20220201083036"
"202201","0010VDE26400","1","2086725","6.27","108.83","88927","109","20220201083036"
"202201","0010VDE26500","1","2221703","8.45","81.31","88932","104","20220201083036"
"202201","0010VDE26600","1","2379204","7.15","89.32","88773","214","20220201083036"
"202201","0010VDE26700","1","2294570","6.17","97.36","88950","86","20220201083036"
"202201","0010VDE26750","1","99691","1.77","96.22","88954","76","20220201083036"
"202201","0010VDE26800","1","2420455","13.31","94.96","88875","161","20220201083036"
"202201","0010VDE26900","1","2118142","15.73","85.79","88429","606","20220201083036"
"202201","0010VDE27000","1","2039499","6.95","86.99","88946","90","20220201083036"
"202201","0010VDE27100","1","1814926","18.08","85.00","88804","233","20220201083036"
"202201","0010VDE27150","1","2117987","9.86","100.43","88901","122","20220201083036"
"202201","0010VDE27200","1","2131657","7.68","110.15","88939","99","20220201083036"
"202201","0010VDE27300","1","1597978","5.15","93.40","88935","101","20220201083036"
"202201","0010VDE27310","1","-1","-1.00","-1.00","69146","80","20220201083036"
"202201","0010VDE27320","1","-1","-1.00","-1.00","69146","80","20220201083036"
"202201","0010VDE27400","1","161","6.59","88.05","88952","77","20220201083036"
"202201","0010VDE27500","1","1089551","8.37","88.74","88773","263","20220201083036"
"202201","0010VDE27600","1","-1","-1.00","-1.00","0","0","20220201083036"
"202201","0010VDE27610","1","239393","3.28","80.31","88894","102","20220201083036"
"202201","0010VDE27700","1","1751835","6.42","89.54","88583","101","20220201083036"
"202201","0010VDE27710","1","171444","4.64","62.81","69103","92","20220201083036"
"202201","0010VDE27720","1","609060","11.57","54.82","88879","116","20220201083036"
"202201","0010VDE27800","1","1937199","10.94","79.65","88901","95","20220201083036"
"202201","0010VDE27900","1","2448187","9.07","101.08","88892","104","20220201083036"
"202201","0010VDE28000","1","1889348","8.82","94.52","88894","102","20220201083036"
"202201","0010VDE28200","1","2556294","14.49","91.50","88914","82","20220201083036"
"202201","0010VDE28300","1","2518030","9.46","98.56","88914","82","20220201083036"
"202201","0010VDE28400","1","2599591","9.65","94.31","88913","83","20220201083036"
"202201","0010VDE28500","1","2321934","8.47","100.51","88915","81","20220201083036"
"202201","0010VDE28600","1","2712807","13.38","99.40","88921","75","20220201083036"
"202201","0010VDE28700","1","2573625","13.99","82.82","88915","81","20220201083036"
"202201","0010VDE28800","1","945860","7.58","86.53","88922","74","20220201083036"
"202201","0010VDE28900","1","2544609","13.53","89.01","88914","82","20220201083036"
"202201","0010VDE29000","1","2188253","11.44","89.83","88917","79","20220201083036"
