AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202110,0150VDS11000,1,498675,1.86,102.39,89221,59,20211101083050
202110,0150VDS11200,1,409869,2.59,103.11,89156,124,20211101083050
202110,0150VDS11400,1,489684,2.82,107.22,89226,54,20211101083050
202110,0150VDS11600,1,480983,3.19,106.21,89226,54,20211101083050
202110,0150VDS11700,1,457570,1.89,103.19,89228,52,20211101083050
202110,0150VDS11900,1,458579,2.39,79.83,89227,53,20211101083050
202110,0150VDS12100,1,462015,2.72,106.71,88828,452,20211101083050
202110,0150VDS12200,1,460254,1.67,104.97,87872,1408,20211101083050
202110,0150VDS12400,1,459515,1.91,107.60,89216,64,20211101083050
202110,0150VDS12500,1,383548,2.78,108.48,89225,55,20211101083050
202110,0150VDS12700,1,454463,2.30,103.74,88675,143,20211101083050
202110,0150VDS12900,1,420182,8.43,95.40,89219,61,20211101083050
202110,0150VDS13100,1,510825,2.99,104.00,69922,6211,20211101083050
202110,0150VDS13300,1,532610,2.83,105.97,69918,6205,20211101083050
202110,0150VDS13400,1,531806,3.19,106.79,89222,58,20211101083050
202110,0150VDS13800,1,421094,1.70,107.41,87426,1854,20211101083050
202110,0150VDS13900,1,396371,2.43,110.22,89209,71,20211101083050
202110,0150VDS14100,1,413141,1.87,108.55,89234,46,20211101083050
202110,0150VDS14300,1,414855,1.88,109.48,89211,69,20211101083050
202110,0150VDS14400,1,367090,5.97,103.58,84559,4162,20211101083050
202110,0150VDS14600,1,489699,2.45,105.88,89062,176,20211101083050
202110,0150VDS14800,1,168080,2.08,102.94,89219,61,20211101083050
202110,0150VDS14850,1,0,0.00,0.00,89219,52,20211101083050
202110,0150VDS15200,1,271045,2.11,105.22,89209,71,20211101083050
202110,0150VDS15400,1,486094,3.17,101.31,89232,48,20211101083050
202110,0150VDS15600,1,389414,2.92,106.35,89231,49,20211101083050
202110,0150VDS15800,1,0,0.00,0.00,89218,53,20211101083050
202110,0150VDS16000,1,0,0.00,0.00,89222,49,20211101083050
202110,0150VDS16100,1,484890,6.17,106.06,89221,59,20211101083050
202110,0150VDS16200,1,486821,0.44,102.89,89230,50,20211101083050
202110,0150VDS16400,1,487543,2.96,92.03,89225,55,20211101083050
202110,0150VDS16600,1,484314,2.17,102.00,89221,59,20211101083050
202110,0150VDS16800,1,0,0.00,0.00,89220,51,20211101083050
202110,0150VDS17000,1,439761,2.16,105.48,89151,129,20211101083050
202110,0150VDS17200,1,555865,2.59,105.73,89185,95,20211101083050
202110,0150VDS17400,1,380236,2.27,115.09,89219,61,20211101083050
202110,0150VDS17600,1,554772,2.29,110.76,89219,61,20211101083050
202110,0150VDS17800,1,554012,2.41,108.09,89218,62,20211101083050
202110,0150VDS18000,1,554888,2.47,110.92,89219,61,20211101083050
202110,0150VDS18200,1,553879,2.59,107.00,89220,60,20211101083050
202110,0150VDS18400,1,553926,2.53,106.89,89218,62,20211101083050
202110,0150VDS18600,1,-1,-1.00,-1.00,88929,62,20211101083050
202110,0150VDS18800,1,195567,2.90,109.80,89159,121,20211101083050
202110,0150VDS19000,1,523455,2.52,108.33,89217,58,20211101083050
202110,0150VDS19200,1,603386,2.62,111.63,89219,61,20211101083050
202110,0150VDS19400,1,605324,2.68,109.63,89220,60,20211101083050
202110,0150VDS19600,1,604654,2.72,102.39,89189,91,20211101083050
202110,0150VDS19800,1,564625,2.28,111.03,88214,1054,20211101083050
202110,0150VDS20000,1,735020,4.46,107.04,87925,1334,20211101083050
202110,0150VDS20100,1,767226,6.39,103.22,89227,53,20211101083050
202110,0150VDS20300,1,713654,3.42,105.68,89223,57,20211101083050
202110,0150VDS20500,1,631864,3.06,117.69,89231,49,20211101083050
202110,0150VDS20700,1,530792,3.05,112.53,88383,861,20211101083050
202110,0150VDS20900,1,651706,3.25,102.58,86933,1390,20211101083050
202110,0150VDS21000,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS21100,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS21200,1,596503,2.76,101.64,88063,1205,20211101083050
202110,0150VDS21300,1,587683,2.86,102.04,89205,75,20211101083050
202110,0150VDS21400,1,736979,3.61,98.42,89202,78,20211101083050
202110,0150VDS21500,1,752004,3.46,105.70,85491,88,20211101083050
202110,0150VDS21600,1,694775,3.40,112.34,85504,83,20211101083050
202110,0150VDS21700,1,683641,3.33,108.72,85483,104,20211101083050
202110,0150VDS21800,1,685322,3.36,105.24,84665,922,20211101083050
202110,0150VDS21900,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS22000,1,-1,-1.00,-1.00,0,0,20211101083050
202110,0150VDS22100,1,337512,4.53,99.95,88808,439,20211101083050
